Date/Time,Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 07/08  11:34:00,17795417.165459394,0.0,3643437.4573386665,55997764.30973293,53117408.60273293,82299045.06065084 
 07/08  11:35:00,17824441.068608463,0.0,3644075.939808814,56001802.47539361,53121446.768393606,82334092.2596744 
 07/08  11:36:00,17849795.439910572,0.0,3648489.3439145614,56222795.35759783,53342439.65059784,82585821.40321046 
 07/08  11:37:00,18446355.409055468,0.0,3852637.664846528,57938441.54030624,55058085.83330624,85100479.36605158 
 07/08  11:38:00,19373727.2884655,0.0,4038112.3401092202,60517781.8428522,57637426.135852195,88809026.69359796 
 07/08  11:39:00,20053885.802824866,0.0,4180011.534218798,62795206.02616982,59914850.31916982,91929863.71664327 
 07/08  11:40:00,20218537.51046472,0.0,4172925.2077716202,63881419.996497236,61001064.289497234,93191011.71529652 
 07/08  11:41:00,19666548.229909714,0.0,3972759.707470723,63102575.654671274,60222219.94767127,91666497.03153928 
 07/08  11:42:00,18953130.181789175,0.0,3900743.9663859378,62084165.44455597,59203809.737555966,89848778.166741 
 07/08  11:43:00,18410917.690017987,0.0,3812441.8254017374,61016487.25208928,58136131.545089275,88137394.09599257 
 07/08  11:44:00,17983948.39945455,0.0,3740268.365895313,59914796.80704321,57034441.10004322,86523420.74046977 
 07/08  11:45:00,17725254.908825744,0.0,3699464.552809641,58802141.74225739,55921786.035257384,85100742.21171999 
 07/08  11:46:00,17589720.10965994,0.0,3663007.6556032514,57714909.912330024,54834554.20533002,83834382.42030862 
 07/08  11:47:00,17523655.938388184,0.0,3640676.6450342485,56825717.42564243,53945361.71864244,82851797.66184236 
 07/08  11:48:00,17532670.169234443,0.0,3633401.3351091305,56270777.86735076,53390422.16035077,82295712.76862113 
 07/08  11:49:00,17602094.24233508,0.0,3635378.1224823506,56020013.39683367,53139657.68983367,82115826.54412748 
 07/08  11:50:00,17712796.993798632,0.0,3645951.535659854,55973381.83184327,53093026.12484327,82191555.86471094 
 07/08  11:51:00,17798784.79833026,0.0,3646369.6814084533,55987607.18001675,53107251.47301675,82294958.53128298 
 07/08  11:52:00,17856710.051114596,0.0,3652231.989756212,56097163.576795876,53216807.86979589,82470163.69789302 
 07/08  11:53:00,18025783.03562939,0.0,3694607.817084484,56358415.75779204,53478060.05079204,82944490.4366435 
 07/08  11:54:00,18201447.28691395,0.0,3710575.6539223543,56729516.992563024,53849161.28556304,83511468.27878504 
 07/08  11:55:00,18654944.883779526,0.0,3860551.3507241975,58317980.09772946,55437624.39072946,85704897.73148131 
 07/08  11:56:00,19359710.94670115,0.0,4025783.1371617187,60599881.432201296,57719525.72520131,88869512.11558627 
 07/08  11:57:00,19909910.67969188,0.0,4142091.5527615896,62538656.03453118,59658300.32753118,91492315.0229492 
 07/08  11:58:00,20256140.27083249,0.0,4262876.59107641,64164443.63979065,61284087.932790644,93597692.55544487 
 07/08  11:59:00,20435649.166093424,0.0,4344513.401050882,65515346.90084238,62634991.19384238,95219073.17153408 
 07/08  12:00:00,20490751.209809363,0.0,4409811.116910115,66617936.067616075,63737580.36061607,96447561.46043526 
 07/08  12:01:00,20452517.921809684,0.0,4433710.825677375,67464134.80879033,64583779.10179033,97031795.25400512 
 07/08  12:02:00,20402022.899313938,0.0,4475897.866393937,68067607.48700167,65187251.78000167,97627475.93636975 
 07/08  12:03:00,20375560.80168789,0.0,4503452.7550288085,68459978.5885834,65579622.88158339,98020815.35764253 
 07/08  12:04:00,19866396.25085926,0.0,4192616.636308986,67025171.85484232,64144816.14784232,95769347.06933835 
 07/08  12:05:00,19447884.074025765,0.0,4237412.278393819,66265262.20597512,63384906.49897512,94617783.66546303 
 07/08  12:06:00,19058918.32486301,0.0,4035259.8482963927,64931484.74574247,62051129.03874247,92689102.85186566 
 07/08  12:07:00,18865773.123834003,0.0,4077409.454981449,64321099.92430757,61440744.21730758,91913629.08996941 
 07/08  12:08:00,19288003.653914474,0.0,4263201.005113936,65215791.3572346,62335435.65023461,93411422.01214516 
 07/08  12:09:00,19655459.446807794,0.0,4242842.232451248,65660252.54187929,62779896.83487929,94215409.58507705 
 07/08  12:10:00,19660489.64381829,0.0,4197848.601902429,65370282.40930906,62489926.70230906,93891742.8009325 
 07/08  12:11:00,19959581.25604351,0.0,4438710.661036428,66468619.105360426,63588263.398360424,95526485.18784003 
 07/08  12:12:00,20338115.53333098,0.0,4492173.562751643,67639526.14983132,64759170.44283132,97141144.04354064 
 07/08  12:13:00,19936502.52439982,0.0,4166438.172366575,66394403.008554325,63514047.30155434,95181299.16191424 
 07/08  12:14:00,19272800.305796493,0.0,4082227.9345929786,64817905.92524375,61937550.21824375,92842845.17468126 
 07/08  12:15:00,18787316.828985944,0.0,3973170.696088833,63478658.14048273,60598302.43348273,90896514.87234266 
 07/08  12:16:00,18792351.42022683,0.0,4071865.1841825433,63645554.557677954,60765198.85067795,91153622.8800497 
 07/08  12:17:00,18999564.622872427,0.0,4056335.703339787,63585174.55377478,60704818.84677478,91287801.2441635 
 07/08  12:18:00,19018492.67022664,0.0,4012422.0473589837,63057781.96130301,60177426.25430301,90738397.42731044 
 07/08  12:19:00,19191213.043224085,0.0,4110645.0410588966,63326458.256379485,60446102.54937948,91275119.93138853 
 07/08  12:20:00,19285334.7520813,0.0,4059498.1545476816,63413617.806474485,60533262.09947448,91412442.92308278 
 07/08  12:21:00,19565922.735491745,0.0,4239481.206732268,64416325.072582275,61535969.36558227,92874080.20342098 
 07/08  12:22:00,19652026.94765464,0.0,4130015.1582657187,64521807.16879053,61641451.461790524,92968716.70529667 
 07/08  12:23:00,19986822.630168103,0.0,4424696.526274604,65901463.44301242,63021107.736012414,94973137.64449397 
 07/08  12:24:00,20346925.809012175,0.0,4420364.622528453,66907554.51091154,64027198.80391154,96349328.1327713 
 07/08  12:25:00,20365971.76086899,0.0,4424865.5017291475,67271220.54068916,64390864.83368915,96743244.55947398 
 07/08  12:26:00,20406943.004169416,0.0,4512819.484252231,67822545.534644,64942189.827644005,97423612.53128923 
 07/08  12:27:00,20194465.88374595,0.0,4346839.11707377,67414115.50652334,64533759.799523346,96641739.48654023 
 07/08  12:28:00,20131686.893830694,0.0,4491625.766966072,67756528.84251687,64876173.13551687,97057228.87524508 
 07/08  12:29:00,20145712.529728834,0.0,4424408.271262058,67901267.40431538,65020911.69731538,97152255.4605852 
 07/08  12:30:00,19735028.59923824,0.0,4199323.896223182,66538733.71097009,63658378.00397009,95154908.72757171 
 07/08  12:31:00,19790024.998524718,0.0,4457215.646726492,67003313.45409767,64122957.747097686,95915906.91066861 
 07/08  12:32:00,20025775.138452873,0.0,4397825.700916666,67382152.21068522,64501796.50368523,96479217.79287465 
 07/08  12:33:00,20194007.393121645,0.0,4501418.929118731,67848104.72263005,64967749.01563005,97218668.31769724 
 07/08  12:34:00,19834167.88473907,0.0,4174478.328761669,66347894.159150146,63467538.45215014,95040941.5047212 
 07/08  12:35:00,19066803.920306128,0.0,4000945.8180031464,64162449.77984318,61282094.072843194,91902012.77763446 
 07/08  12:36:00,18362019.808935527,0.0,3852742.146064309,62206852.76683155,59326497.059831545,89075983.62753287 
 07/08  12:37:00,17872818.176165514,0.0,3766533.2355281767,60480314.23420383,57599958.52720384,86758480.27612314 
 07/08  12:38:00,17672935.979880005,0.0,3725871.9083092134,59074946.36138444,56194590.654384434,85100259.68765579 
 07/08  12:39:00,17663987.780194014,0.0,3703975.073421187,58018931.15840763,55138575.451407626,84006926.68551439 
 07/08  12:40:00,18131800.8273635,0.0,3835900.40199078,58425345.50252615,55544989.79552615,85009454.30585897 
 07/08  12:41:00,19038910.368049286,0.0,4035635.870448911,60355719.274885416,57475363.567885414,88056779.90445137 
 07/08  12:42:00,19806992.866598126,0.0,4157992.094016978,62290311.17191371,59409955.464913726,90903955.85998473 
 07/08  12:43:00,20337089.79016742,0.0,4318290.737146172,64120076.05214592,61239720.34514592,93441022.44906886 
 07/08  12:44:00,20538585.773862034,0.0,4343805.487768787,65261583.590547845,62381227.88354786,94824613.54061006 
 07/08  12:45:00,20628725.70803753,0.0,4471050.36811642,66487923.73393476,63607568.02693476,96272711.90179102 
 07/08  12:46:00,20729468.2646323,0.0,4545186.1200601505,67590574.43738723,64710218.73038723,97555582.36486036 
 07/08  12:47:00,20764941.956585135,0.0,4594413.648361868,68351560.97813347,65471205.27113347,98404985.27755724 
 07/08  12:48:00,20721157.802693248,0.0,4600815.9584081555,68710327.32874718,65829971.62174718,98728168.77524677 
 07/08  12:49:00,20585246.211145397,0.0,4565976.212214891,68705859.47964905,65825503.772649065,98552492.66950066 
 07/08  12:50:00,20445977.97295707,0.0,4556386.399229522,68535220.41595995,65654864.70895996,98229517.42394105 
 07/08  12:51:00,20347202.769846033,0.0,4539518.661964124,68393553.6793021,65513197.972302094,97969570.6431782 
 07/08  12:52:00,20293374.712344542,0.0,4537230.789858275,68269063.54700047,65388707.840000466,97786699.11878209 
 07/08  12:53:00,20278741.983330254,0.0,4537507.916500043,68154090.13362983,65273734.42662983,97656058.71952651 
 07/08  12:54:00,20272890.50171151,0.0,4532778.066353216,68004806.44411328,65124450.7371133,97495604.76568913 
 07/08  12:55:00,20259787.59223616,0.0,4525799.912607761,67859454.66215508,64979098.955155075,97329840.04491164 
 07/08  12:56:00,20244802.430917043,0.0,4521717.2507900465,67760266.12243989,64879910.41543988,97211274.89474478 
 07/08  12:57:00,20237716.68733378,0.0,4521774.502417933,67708786.39736551,64828430.6903655,97152531.09602743 
 07/08  12:58:00,20239915.39115015,0.0,4523731.16392984,67681051.95933807,64800696.25233808,97128892.14688474 
 07/08  12:59:00,20247857.940459244,0.0,4526811.596865659,67678787.26644962,64798431.55944963,97137779.2194747 
 07/08  13:00:00,20259143.834210943,0.0,4531022.148887024,67704296.3664413,64823940.65944129,97179057.27755024 
 07/08  13:01:00,20314354.899044935,0.0,4567666.781107007,67764691.75451417,64884336.04751417,97582158.65201342 
 07/08  13:02:00,20367113.41697293,0.0,4571410.649546829,67852853.7800394,64972498.07303941,97728019.03032015 
 07/08  13:03:00,20375196.495715432,0.0,4567219.174722288,67841333.5413335,64960977.8343335,97721310.55640703 
 07/08  13:04:00,20377706.852233294,0.0,4575335.378077875,67977143.56036356,65096787.85336355,97868186.97446156 
 07/08  13:05:00,20404569.98191795,0.0,4592717.803928256,68191527.33171019,65311171.62471018,98127281.4280053 
 07/08  13:06:00,20181525.11874534,0.0,4410992.2674501585,67325552.77704306,64445197.07004307,96859078.0389737 
 07/08  13:07:00,19474848.617342778,0.0,4106326.659520916,65042053.99332209,62161698.28632209,93559813.14225933 
 07/08  13:08:00,18744868.66041129,0.0,3973428.99983477,62831913.72838925,59951558.02138926,90467564.74337621 
 07/08  13:09:00,18199586.81965494,0.0,3839796.0725183673,60895566.247158155,58015210.54015815,87836217.62721772 
 07/08  13:10:00,17864035.922209375,0.0,3772790.9338388466,59237905.504450485,56357549.79745048,85762164.88971555 
 07/08  13:11:00,17744038.308450263,0.0,3730894.311300432,57859492.8435746,54979137.136574596,84212683.81004514 
 07/08  13:12:00,17729826.50854026,0.0,3702498.468134338,56766718.06152703,53886362.35452703,83072503.01442233 
 07/08  13:13:00,17751936.27736243,0.0,3681789.3280691206,55938807.16264134,53058451.45564134,82244072.39811103 
 07/08  13:14:00,17792912.180170897,0.0,3671410.732131855,55381255.51544307,52500899.808443084,81716548.06323513 
 07/08  13:15:00,17866191.313902915,0.0,3672932.421168273,55112983.859806865,52232628.15280686,81523411.30202875 
 07/08  13:16:00,17975046.774392013,0.0,3683440.717580043,55080576.2119044,52200220.5049044,81611771.17955473 
 07/08  13:17:00,18055676.46244536,0.0,3682593.40599072,55104596.267377615,52224240.56037763,81718501.07350998 
 07/08  13:18:00,18109177.826936413,0.0,3688321.4819517294,55210168.521975726,52329812.81497574,81885099.7444962 
 07/08  13:19:00,18302489.84515183,0.0,3744161.90499917,55802932.029218614,52922576.32221861,82727195.872318 
 07/08  13:20:00,19188367.097577684,0.0,4044799.837574761,58529572.17893253,55649216.47193253,86643166.29053529 
 07/08  13:21:00,20050141.34255353,0.0,4149797.7059321143,60871936.87804105,57991581.17104105,89978418.01623705 
 07/08  13:22:00,20510334.78419536,0.0,4294141.706637943,62706061.91818346,59825706.21118346,92434340.69941576 
 07/08  13:23:00,20724393.655614253,0.0,4374290.281969168,64144564.78813793,61264209.081137925,94179297.31210476 
 07/08  13:24:00,20737528.311090324,0.0,4427723.882544358,65280623.468294784,62400267.7612948,95388414.65672131 
 07/08  13:25:00,20685560.118906315,0.0,4475765.140563746,66149795.0680885,63269439.3610885,96255959.38455334 
 07/08  13:26:00,20643099.38094942,0.0,4518436.129845507,66777692.798984714,63897337.09198471,96884404.71015428 
 07/08  13:27:00,20611193.32880971,0.0,4544758.633866576,67184804.43953918,64304448.73253919,97285738.17772977 
 07/08  13:28:00,20519877.669167075,0.0,4517222.181898622,67367207.74202108,64486852.03502108,97349417.54421295 
 07/08  13:29:00,20434926.884327523,0.0,4528366.106762738,67389106.92870398,64508751.22170398,97294511.64627741 
 07/08  13:30:00,20388052.461232726,0.0,4524311.085499564,67483683.79522292,64603328.088222936,97336694.36880966 
 07/08  13:31:00,20375793.984419648,0.0,4536689.014181291,67646924.14660028,64766568.439600274,97498946.62534016 
 07/08  13:32:00,20403550.006563745,0.0,4554546.478769539,67846374.54019582,64966018.83319583,97743799.88928771 
 07/08  13:33:00,20448282.94841716,0.0,4571452.69986869,68055341.65272234,65174985.94572234,98014985.39581151 
 07/08  13:34:00,20491887.955479294,0.0,4586086.44767192,68265553.80968043,65385198.10268044,98284417.45249367 
 07/08  13:35:00,20526141.844403118,0.0,4597199.3993138885,68437953.1086004,65557597.40160039,98503211.14382498 
 07/08  13:36:00,20549681.700678997,0.0,4605267.606451166,68562489.75118248,65682134.044182494,98660225.7872871 
 07/08  13:37:00,20570123.037600532,0.0,4615001.3623170955,68696246.16244322,65815890.455443226,98824861.33818066 
 07/08  13:38:00,20594356.86337877,0.0,4626186.523472949,68834542.69262251,65954186.985622525,98999234.84071478 
 07/08  13:39:00,20620445.877043575,0.0,4636264.930139615,68953315.63813779,66072959.93113779,99154861.85974501 
 07/08  13:40:00,20641733.822544426,0.0,4642896.448215609,69029878.71525167,66149523.00825167,99260006.8211595 
 07/08  13:41:00,20509882.363480292,0.0,4534058.666432411,68536540.59238312,65656184.88538311,98527561.40903047 
 07/08  13:42:00,19802176.30246508,0.0,4149605.6462540445,66161226.22171871,63280870.514718726,95060063.33400169 
 07/08  13:43:00,18980097.072931238,0.0,4005520.537366649,63732181.38617564,60851825.67917564,91644046.09049654 
 07/08  13:44:00,18338433.57636909,0.0,3845652.0558197126,61552877.43720751,58672521.73020751,88645522.17453301 
 07/08  13:45:00,17924909.686794233,0.0,3769412.701724881,59694830.01318089,56814474.30618089,86281577.15673615 
 07/08  13:46:00,17755128.865334835,0.0,3716441.3461520774,58094643.097388536,55214287.39038855,84447873.74915473 
 07/08  13:47:00,17718587.063272722,0.0,3685704.7146782856,56824815.12620096,53944459.41920097,83104388.34621978 
 07/08  13:48:00,17732090.407475848,0.0,3660139.8865216845,55838588.24132763,52958232.534327626,82103541.47235993 
 07/08  13:49:00,17763802.423658993,0.0,3646199.4386923043,55141297.529712096,52260941.82271209,81422981.67269616 
 07/08  13:50:00,17828583.927932978,0.0,3644103.2462356808,54753716.27147804,51873360.56447804,81098076.39381199 
 07/08  13:51:00,17953193.261211716,0.0,3658772.382758482,54683242.10562304,51802886.39862305,81167751.14859828 
 07/08  13:52:00,18056330.435826257,0.0,3658252.6212446042,54818323.70210634,51937967.99510634,81409050.34918562 
 07/08  13:53:00,18121817.63942372,0.0,3664102.0294855144,54850437.97747033,51970082.27047033,81514616.93787709 
 07/08  13:54:00,18161144.513681978,0.0,3664322.9570328537,54845964.76180139,51965609.05480139,81551469.9223006 
 07/08  13:55:00,18173690.25238826,0.0,3663966.761805771,54878940.55066861,51998584.84366861,81597709.14961708 
 07/08  13:56:00,18181644.175116982,0.0,3665297.6668807045,54961935.28403146,52081579.577031456,81690557.55300856 
 07/08  13:57:00,18194267.741487533,0.0,3667412.663944562,55043553.670863196,52163197.963863194,81787311.45337826 
 07/08  13:58:00,18556047.322994083,0.0,3786958.807082563,56128911.494258195,53248555.78725819,83352594.26201934 
 07/08  13:59:00,19067304.400001176,0.0,3864037.1100722025,57543714.51413202,54663358.80713202,85366283.7958345 
 07/08  14:00:00,19060745.194195803,0.0,3781742.9786830815,57539862.03182192,54659506.32482192,85287440.58675785 
 07/08  14:01:00,18825845.32756469,0.0,3782651.8366362364,57414405.91677167,54534050.20977167,84923780.420497 
 07/08  14:02:00,18879138.96388171,0.0,3847514.0345321093,57994033.13194731,55113677.42494731,85618729.318599 
 07/08  14:03:00,19072466.4945931,0.0,3883803.635436959,58689397.60240778,55809041.89540778,86546632.80373204 
 07/08  14:04:00,19199995.160188403,0.0,3905737.9994218335,59171827.99118736,56291472.284187354,87182706.72272925 
 07/08  14:05:00,19425486.794643134,0.0,3997819.0886115953,60081435.62883884,57201079.921838835,88411422.02890798 
 07/08  14:06:00,19887739.892750725,0.0,4162636.2590630422,61784248.194074556,58903892.48707457,90746533.01393315 
 07/08  14:07:00,20344487.970626578,0.0,4278320.104148435,63453829.879443154,60573474.17244315,93001062.83503614 
 07/08  14:08:00,20567925.18760938,0.0,4332978.795627742,64544250.88352655,61663895.17652655,94380823.2591706 
 07/08  14:09:00,20721282.015450828,0.0,4449127.53468737,65659456.14276877,62779100.43576877,95770122.30784242 
 07/08  14:10:00,20777016.689135365,0.0,4469583.056323398,66447527.40870111,63567171.70170112,96640342.73049867 
 07/08  14:11:00,20778673.84419421,0.0,4530793.835229728,67121824.51095667,64241468.80395669,97378861.68263452 
 07/08  14:12:00,20745967.753355023,0.0,4533497.612513986,67490229.2227734,64609873.515773416,97718951.03298804 
 07/08  14:13:00,20305328.014463272,0.0,4283558.518416888,66361202.5392552,63480846.8322552,95901557.40005706 
 07/08  14:14:00,19768457.786184944,0.0,4205315.022764035,65116862.91731877,62236507.21031877,94028656.80262604 
 07/08  14:15:00,19215197.55939691,0.0,4015102.684536095,63392522.53210127,60512166.82510127,91551351.73106585 
 07/08  14:16:00,18653782.106156,0.0,3890475.179460439,61489593.760716215,58609238.05371623,88947819.84416886 
 07/08  14:17:00,18251208.391864307,0.0,3807605.03467225,59882284.689895354,57001928.98289535,86840344.83776943 
 07/08  14:18:00,18062833.135697637,0.0,3767991.106066164,58661295.37539309,55780939.66839309,85380924.08308785 
 07/08  14:19:00,18236025.904312458,0.0,3815086.104549338,58246397.19834185,55366041.49134186,85180186.56512024 
 07/08  14:20:00,18541662.926022,0.0,3833464.5486137145,58140602.05216879,55260246.345168784,85401667.98716922 
 07/08  14:21:00,18463794.807337597,0.0,3738634.004862288,57428689.93945284,54548334.23245284,84523755.98148511 
 07/08  14:22:00,18460069.17303148,0.0,3795284.3922332227,57421097.67281997,54540741.96581997,84563663.41155082 
 07/08  14:23:00,18625725.97204431,0.0,3802027.7074093735,57556158.51856274,54675802.81156274,84875560.3240557 
 07/08  14:24:00,18835090.22696524,0.0,3851335.0552653736,57904450.75401017,55024095.04701017,85484238.07720007 
 07/08  14:25:00,19367100.93274705,0.0,4024791.9587413594,59513390.54681927,56633034.83981928,87801840.72478597 
 07/08  14:26:00,19742937.311952807,0.0,4031781.873950635,60591966.45577612,57711610.748776115,89279426.23775502 
 07/08  14:27:00,19646421.71760234,0.0,3976496.0400046157,60529099.58295229,57648743.87595229,89073080.5049384 
 07/08  14:28:00,19341002.809558384,0.0,3926680.636451183,60079413.50495167,57199057.79795168,88265958.19436847 
 07/08  14:29:00,18968736.25737541,0.0,3855022.146811862,59369568.237546414,56489212.53054641,87106580.9932763 
 07/08  14:30:00,18574291.746328976,0.0,3784374.2560647745,58535927.98764716,55655572.28064717,85799109.37807268 
 07/08  14:31:00,18269910.253693268,0.0,3737889.6173597965,57584431.40252967,54704075.695529684,84488013.92975342 
 07/08  14:32:00,18083810.838339522,0.0,3700807.7876764378,56602264.50737171,53721908.80037171,83275186.98894866 
 07/08  14:33:00,17948227.06022414,0.0,3664435.020555129,55623581.9477652,52743226.2407652,82119188.51091863 
 07/08  14:34:00,17827454.919417277,0.0,3631975.582765095,54690925.24618856,51810569.53918856,81029028.00716932 
 07/08  14:35:00,17754083.125975143,0.0,3615048.911367846,53972513.85843125,51092158.15143125,80216362.26040621 
 07/08  14:36:00,17726359.112966068,0.0,3602051.0447969087,53447642.838704795,50567287.13170479,79648532.07666501 
 07/08  14:37:00,17710901.638267614,0.0,3590607.7418347737,53020062.73924956,50139707.03224956,79192951.77326208 
 07/08  14:38:00,17700912.191296466,0.0,3582543.8446820383,52667792.08596332,49787436.37896332,78821833.98075323 
 07/08  14:39:00,17689955.82576037,0.0,3574678.870764936,52369770.48718322,49489414.780183226,78504506.81021442 
 07/08  14:40:00,17673556.35971108,0.0,3567590.3964489955,52115105.16366431,49234749.45666431,78225880.67770259 
 07/08  14:41:00,17700156.483454045,0.0,3574110.543770089,51899297.92729471,49018942.220294714,78042068.33346558 
 07/08  14:42:00,17712818.429262646,0.0,3566448.4807438394,51718974.27833921,48838618.571339205,77867747.83864212 
 07/08  14:43:00,17705906.68211948,0.0,3565755.5863095964,51571400.914944835,48691045.20794483,77712483.52980338 
 07/08  14:44:00,17702952.34878325,0.0,3564061.516326163,51457354.66612718,48576998.95912718,77593734.1587634 
 07/08  14:45:00,17695398.977762073,0.0,3562372.245793215,51377387.0722586,48497031.3652586,77504389.81639843 
 07/08  14:46:00,17686640.37438223,0.0,3561084.850324702,51326012.10264674,48445656.395646736,77442758.18980564 
 07/08  14:47:00,17679608.94361036,0.0,3560299.0385007868,51298057.27744408,48417701.57044408,77406755.71920338 
 07/08  14:48:00,17675826.58715539,0.0,3560039.140366682,51294246.117729336,48413890.41072934,77398711.05680858 
 07/08  14:49:00,17675762.836111296,0.0,3560277.147959259,51315566.32297442,48435210.615974426,77420090.67547782 
 07/08  14:50:00,17679270.11779272,0.0,3560965.0900982386,51360085.60568782,48479729.89868782,77468783.05698234 
 07/08  14:51:00,17685706.67612293,0.0,3561978.3531682035,51421898.01889865,48541542.31189865,77538113.80121 
 07/08  14:52:00,17694616.797432397,0.0,3563317.9796367018,51501416.07301773,48621060.366017744,77628030.52101201 
 07/08  14:53:00,17705893.380080204,0.0,3564971.6331137167,51596143.45395978,48715787.74695978,77735909.40110971 
 07/08  14:54:00,17720222.11412408,0.0,3567135.8174121706,51716924.462946616,48836568.755946614,77873479.97702993 
 07/08  14:55:00,17739944.159433458,0.0,3570281.5997167886,51887025.47424473,49006669.76724473,78066851.24479753 
 07/08  14:56:00,17822989.388822194,0.0,3590454.0930439997,52146814.15559956,49266458.448599555,78429723.15314917 
 07/08  14:57:00,17929601.794989984,0.0,3602858.790889155,52506726.16175315,49626370.454753146,78910955.141167 
 07/08  14:58:00,18048181.15570872,0.0,3625334.33645968,52977238.720482886,50096883.01348289,79524741.85185976 
 07/08  14:59:00,18189374.21932033,0.0,3650348.1642797124,53542837.71952005,50662482.012520045,80259528.16889542 
 07/08  15:00:00,18358598.056172602,0.0,3685276.7133829524,54263915.362772144,51383559.65577214,81188026.58287959 
 07/08  15:01:00,18601171.835084453,0.0,3738265.5137474122,55067328.65293538,52186972.945935376,82291977.8937731 
 07/08  15:02:00,18807742.40738894,0.0,3767991.5618451345,55768479.36006017,52888123.65306017,83235615.85255033 
 07/08  15:03:00,18753359.201127894,0.0,3732748.8583245613,55978173.10627648,53097817.399276495,83361643.62672205 
 07/08  15:04:00,18579969.378567412,0.0,3725208.3767358884,56025018.61855715,53144662.911557145,83224577.78691176 
 07/08  15:05:00,18446071.278026506,0.0,3714437.0691499477,55972911.36246754,53092555.655467555,83025306.6579998 
 07/08  15:06:00,18431625.321323708,0.0,3728086.654142018,55822691.38522762,52942335.67822762,82872001.8544521 
 07/08  15:07:00,18341345.233039644,0.0,3688458.5324342274,55550275.66359978,52669919.95659978,82469091.54118973 
 07/08  15:08:00,18191925.43497663,0.0,3672166.423512987,55153328.665960625,52272972.95896064,81903384.52117199 
 07/08  15:09:00,18064296.738207314,0.0,3647530.970488159,54642101.25813016,51761745.55113016,81236869.00320707 
 07/08  15:10:00,17937932.9660775,0.0,3625121.841755735,54080830.21957827,51200474.51257827,80523369.15276028 
 07/08  15:11:00,17829597.5557373,0.0,3605494.0247795046,53527956.43328311,50647600.72628311,79839143.12316962 
 07/08  15:12:00,17747090.6239211,0.0,3590192.6025055274,53030208.84960701,50149853.14260701,79240534.64432824 
 07/08  15:13:00,17685827.836637545,0.0,3576906.542383144,52586194.66453497,49705838.95753497,78719567.9172608 
 07/08  15:14:00,17643210.85980596,0.0,3567231.435263144,52210540.001749754,49330184.29474977,78289644.78028671 
 07/08  15:15:00,17618564.158229686,0.0,3560302.5509374635,51913665.23915513,49033309.532155134,77959716.31105736 
 07/08  15:16:00,17653331.229285628,0.0,3568310.1622588653,51695400.97199868,48815045.264998674,77782628.31327039 
 07/08  15:17:00,17675382.252868243,0.0,3560899.239434232,51540733.07352696,48660377.36652696,77643619.96794283 
 07/08  15:18:00,17676273.561061118,0.0,3561286.711920483,51428173.794153705,48547818.0871537,77532267.30513048 
 07/08  15:19:00,17679756.176125914,0.0,3560103.1763234576,51339332.32498478,48458976.61798478,77445725.35760409 
 07/08  15:20:00,17674762.375145517,0.0,3558489.5631574867,51268266.2263677,48387910.519367695,77367923.13155022 
 07/08  15:21:00,17665632.64491635,0.0,3557025.6279055085,51212138.478524014,48331782.77152402,77300915.66453181 
 07/08  15:22:00,15015701.831286,0.0,3559221.8763185423,51162533.332416214,48282177.62541621,74576195.87116313 
 07/08  15:23:00,11780125.086577948,0.0,3457747.436645829,51118671.454628974,48238315.74762897,71131170.0404031 
 07/08  15:24:00,11080074.879647888,0.0,3362140.5309702223,51096527.945864946,48216172.23886494,70255821.02222721 
 07/08  15:25:00,11080041.4825281,0.0,3320325.8847791553,51124025.682341814,48243669.97534181,70213881.92218696 
 07/08  15:26:00,11080007.95227751,0.0,3326349.0546860294,51261462.02277203,48381106.315772034,70346885.68841346 
 07/08  15:27:00,11083326.372839801,0.0,3389738.801781014,51972057.42944731,49091701.72244732,71116884.93483923 
 07/08  15:28:00,11088922.300643168,0.0,3516312.6892414493,54281362.5138523,51401006.806852296,73551182.69404435 
 07/08  15:29:00,11085514.618061457,0.0,3558596.0973876524,56547073.79857136,53666718.09157136,75858484.40654753 
 07/08  15:30:00,11085972.621828586,0.0,3599017.0547975814,58527020.696499184,55646664.98949918,77878484.95814049 
 07/08  15:31:00,11084922.305085968,0.0,3608256.3654947085,60010222.808175385,57129867.10117538,79370676.92197913 
 07/08  15:32:00,11084088.83463422,0.0,3613774.401473612,61004298.3386585,58123942.631658494,80370062.16192849 
 07/08  15:33:00,11083639.64952399,0.0,3625433.728723302,61654482.90153693,58774127.19453694,81031710.52447031 
 07/08  15:34:00,11081234.672355508,0.0,3604482.843594804,61805251.87897234,58924896.171972334,81161335.59878221 
 07/08  15:35:00,11082733.159310097,0.0,3620351.777377971,61903667.27471724,59023311.56771724,81275425.4557495 
 07/08  15:36:00,11079681.828214752,0.0,3574468.076042318,61384184.649871215,58503828.94287123,80709861.76879364 
 07/08  15:37:00,11079131.89328227,0.0,3537032.0890410296,60480505.99966802,57600150.292668015,79768546.62655225 
 07/08  15:38:00,11082178.666023923,0.0,3557075.413618427,60133935.360141486,57253579.6531415,79441815.32023185 
 07/08  15:39:00,11080492.59355166,0.0,3544656.6060642414,59859303.602533996,56978947.895533994,79154557.45830472 
