Date/Time,Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 10/20  10:00:00,613142581.6753479,0.0,424399464.3061109,2934562896.9,2838551040.0,4183660046.336374 
 10/20  11:00:00,613147969.3422076,0.0,388914259.82267493,2934562896.9,2838551040.0,4148382137.941964 
 10/20  12:00:00,613210977.1316072,0.0,391906516.21587455,2934562896.9,2838551040.0,4151700088.4906263 
 10/20  13:00:00,727931303.995981,0.0,395572247.28301054,2934562896.9,2838551040.0,4269206535.7663198 
 10/20  14:00:00,832581401.4487193,0.0,399376825.90334314,2934562896.9,2838551040.0,4380650122.011366 
 10/20  15:00:00,922593225.1110647,0.0,399588034.1676185,2867354597.0699997,2838551040.0,4387937494.58899 
 10/20  16:00:00,888768955.6723956,0.0,402692578.1859288,2867354597.0699997,2838551040.0,4356063626.994777 
 10/20  17:00:00,613142581.6753479,0.0,362150041.7811112,28803557.06999999,0.0,1193502572.9320898 
 10/20  18:00:00,613142581.6753479,0.0,362150041.7811112,9601185.69,0.0,1166186534.1366825 
 10/20  19:00:00,0.0,23993243.679785907,362150041.7811111,9601185.69,0.0,445085999.01675475 
 10/20  20:00:00,0.0,28678780.498690136,362150041.7811111,9601185.69,0.0,449771535.83565897 
 10/20  21:00:00,153285645.41883698,9093456.09060065,404374868.8143853,2848152225.69,2838551040.0,3497179448.791849 
 10/20  22:00:00,0.0,32062576.727141675,384377833.2106279,2848152225.69,2838551040.0,3313934163.4936275 
 10/20  23:00:00,613142581.6753478,9179683.461494368,387361453.26395273,2848152225.69,2838551040.0,4038926191.499154 
 10/20  24:00:00,613142581.6753479,17289073.246920127,389739484.93186414,2848152225.69,2838551040.0,4049413612.9524913 
 10/21  01:00:00,204380860.5584493,17814849.023121484,392771775.5515816,2848152225.69,2838551040.0,3556360472.477226 
 10/21  02:00:00,613142581.6753479,17091716.731744014,395800144.97269756,2848152225.69,2838551040.0,4055269540.8270025 
 10/21  03:00:00,0.0,33118254.484223433,397586340.42471564,2848152225.69,2838551040.0,3328198348.464797 
 10/21  04:00:00,0.0,42444781.75767469,399842879.16298574,2848152225.69,2838551040.0,3339626539.336688 
 10/21  05:00:00,0.0,33191035.00537411,401900908.1217112,2848152225.69,2838551040.0,3332407974.0529127 
 10/21  06:00:00,76642822.70941849,27511421.313059065,362285383.46413577,9601185.69,0.0,541643987.6432979 
 10/21  07:00:00,0.0,31756800.638166867,362298067.9483175,9601185.69,0.0,452852209.94509834 
 10/21  08:00:00,0.0,7811857.495951068,362158639.95975494,9601185.69,0.0,428904762.54879165 
 10/21  09:00:00,613142581.6753479,7301414.906238001,421300664.37462175,2848152225.69,2838551040.0,4071315636.063639 
 10/21  10:00:00,619824188.6751391,10577526.32922137,390526557.20259297,2848152225.69,2838551040.0,4051240965.175395 
 10/21  11:00:00,884092312.081188,6169118.467229964,393009477.1983932,2848152225.69,2838551040.0,4320944035.236286 
 10/21  12:00:00,910691036.784632,3595765.3797496674,396520281.2964659,2848152225.69,2838551040.0,4349986595.337242 
 10/21  13:00:00,926672927.8141897,2572660.348097257,399845498.7613278,2848152225.69,2838551040.0,4368699384.629657 
 10/21  14:00:00,939135093.7238526,2004896.6866781367,402659191.2859201,2848152225.69,2838551040.0,4383356077.957566 
 10/21  15:00:00,949943793.3828908,2139118.191518941,405247829.2362546,2848152225.69,2838551040.0,4396842195.782234 
 10/21  16:00:00,958055952.5488805,3928733.7871755427,407115172.7303628,2848152225.69,2838551040.0,4408392783.181475 
 10/21  17:00:00,619917828.1148397,7517939.312039778,362150041.7811111,9601185.69,0.0,1181455817.0883288 
 10/21  18:00:00,613142581.6753479,11612623.544593055,362150041.7811112,9601185.69,0.0,1178066793.7455862 
 10/21  19:00:00,613142581.6753479,15421107.556494571,362150041.7811112,9601185.69,0.0,1181519626.927937 
 10/21  20:00:00,613142581.6753478,15530846.32694519,362150041.78111124,9601185.69,0.0,1182334224.140973 
 10/21  21:00:00,613142581.6753479,15716047.118039083,362150041.78111124,9601185.69,0.0,1182945115.936582 
 10/21  22:00:00,613142581.6753479,17503531.48188948,406103989.64079213,2848152225.69,2838551040.0,4066980299.935335 
 10/21  23:00:00,613142581.6753478,17817443.108579494,384405882.2020956,2848152225.69,2838551040.0,4045616646.2603 
 10/21  24:00:00,0.0,18667265.293557234,387764066.7945705,2848152225.69,2838551040.0,3303925085.6439853 
 10/22  01:00:00,0.0,19619126.56281623,390152765.43704164,2848152225.69,2838551040.0,3322333106.298555 
 10/22  02:00:00,0.0,25767016.80396736,393364343.40293396,2848152225.69,2838551040.0,3331692574.505599 
 10/22  03:00:00,0.0,24157917.332667865,395941548.928604,2848152225.69,2838551040.0,3332660680.559969 
 10/22  04:00:00,0.0,28093537.289335452,398649010.54027045,2848152225.69,2838551040.0,3339303762.128303 
 10/22  05:00:00,0.0,21525097.502443153,401367181.54071915,2848152225.69,2838551040.0,3335453493.34186 
 10/22  06:00:00,0.0,31779291.94014275,403799988.0086724,2857753411.38,2838551040.0,3357741679.9375124 
 10/22  07:00:00,0.0,14790522.08952318,362150041.7811111,19202371.38,0.0,460551923.8593319 
 10/22  08:00:00,0.0,18215924.945496775,362150041.7811111,57607114.13999998,0.0,502382069.4753056 
 10/22  09:00:00,241702.47932382178,3356742.2868355867,396283925.8718521,3011372382.42,2838551040.0,3550759342.901585 
 10/22  10:00:00,346339.7097551245,1122266.0806488825,402112120.6484156,3011372382.42,2838551040.0,3554353061.471962 
 10/22  11:00:00,422927.77892522374,0.0,362584140.5214805,172821342.42,0.0,675151775.2643781 
 10/22  12:00:00,433984.3529209258,0.0,362595489.13720995,172821342.42,0.0,675163123.8801075 
 10/22  13:00:00,384986.21128892404,0.0,394104918.46897036,3011372382.42,2838551040.0,3530156132.4690285 
 10/22  14:00:00,439099.66372216656,0.0,397612287.49677813,3011372382.42,2838551040.0,3548730962.2396755 
 10/22  15:00:00,451160.6314217693,0.0,405266809.68547636,3011372382.42,2838551040.0,3556385484.428374 
 10/22  16:00:00,448579.8890312841,0.0,362610470.191083,172821342.42,0.0,675178104.9339806 
 10/22  17:00:00,451306.01897474023,0.0,362613268.32739264,172821342.42,0.0,675180903.0702901 
 10/22  18:00:00,299332.7297175833,0.0,362457280.9065522,134416599.66000003,0.0,621552712.1466099 
 10/22  19:00:00,45641.63215448291,5016853.458073196,362196888.964044,96011856.90000002,0.0,557769509.4164948 
 10/22  20:00:00,0.0,13009637.58615552,405613245.07963055,2934562896.9,2838551040.0,3447729689.660164 
 10/22  21:00:00,0.0,21806084.919355825,389388489.9587952,2896158154.14,2838551040.0,3386829178.3696885 
 10/22  22:00:00,0.0,22306465.988845997,390106765.45330983,2896158154.14,2838551040.0,3388047834.9336934 
 10/22  23:00:00,0.0,27797488.240890726,389981408.7541976,2857753411.38,2838551040.0,3339941296.9837856 
 10/22  24:00:00,0.0,29395996.355420098,392807715.40329105,2848152225.69,2838551040.0,3334764926.0574083 
 10/23  01:00:00,0.0,27921809.574448556,395708832.5282344,2848152225.69,2838551040.0,3336191856.40138 
 10/23  02:00:00,0.0,32138932.84363003,397987431.89339066,2848152225.69,2838551040.0,3342687579.035718 
 10/23  03:00:00,0.0,27873442.586772535,400571091.6930763,2848152225.69,2838551040.0,3340996211.4936795 
 10/23  04:00:00,0.0,29739203.635736324,402923004.60504645,2848152225.69,2838551040.0,3345206881.1618385 
 10/23  05:00:00,0.0,29764712.547232967,405069629.79333746,2848152225.69,2838551040.0,3347369316.9903927 
 10/23  06:00:00,0.0,28989967.543591212,362150041.7811111,19202371.38,0.0,474751369.3133999 
 10/23  07:00:00,0.0,25762095.020738214,362150041.7811111,19202371.38,0.0,471523496.7905471 
 10/23  08:00:00,0.0,23823911.29774,392772527.60442144,2896158154.14,2838551040.0,3377163581.650859 
 10/23  09:00:00,76875503.57766064,0.0,398695994.895461,3011372382.42,2838551040.0,3642950031.7268867 
 10/23  10:00:00,362621.3643748442,0.0,409210794.0091112,3011372382.42,2838551040.0,3560329468.7520084 
 10/23  11:00:00,478585.0516414786,0.0,412462717.05231094,3011372382.42,2838551040.0,3559442246.157871 
 10/23  12:00:00,541820.7885357692,0.0,415941330.3084935,3011372382.42,2838551040.0,3562920859.4140534 
 10/23  13:00:00,613698083.5096997,0.0,418562484.75085986,3011372382.42,2838551040.0,4296814946.24407 
 10/23  14:00:00,613804074.0574286,0.0,422795980.1424801,3011372382.42,2838551040.0,4316404542.136546 
 10/23  15:00:00,613841018.363385,0.0,363160181.2931576,172821342.42,0.0,1418347165.0325265 
 10/23  16:00:00,613884140.487276,0.0,362911187.68404955,172821342.42,0.0,1418059652.0108304 
 10/23  17:00:00,660518.7615682911,0.0,362828007.09026104,172821342.42,0.0,671256496.1958208 
 10/23  18:00:00,469932.3140296139,0.0,362632386.6062667,134416599.66000003,0.0,621727817.8463244 
 10/23  19:00:00,210776.84845012787,0.0,362366385.96319294,96011856.90000002,0.0,552922152.9575707 
 10/23  20:00:00,306717679.4300203,0.0,362300296.99419624,96011856.90000002,0.0,925625937.0580797 
 10/23  21:00:00,0.0,0.0,421756932.26276326,2896158154.14,2838551040.0,3397391535.7543006 
 10/23  22:00:00,0.0,0.0,391111707.95176315,2896158154.14,2838551040.0,3366746311.4433002 
 10/23  23:00:00,102190430.27922465,267957.41260136606,388587454.9653673,2857753411.38,2838551040.0,3435309928.1283426 
 10/23  24:00:00,0.0,19757604.157422304,390195530.47528726,2848152225.69,2838551040.0,3322514348.931407 
 10/24  01:00:00,204380860.5584493,16222670.684981924,393228306.77617335,2848152225.69,2838551040.0,3570596423.283204 
 10/24  02:00:00,0.0,18138574.697816364,396363350.73597336,2848152225.69,2838551040.0,3327063139.7324867 
 10/24  03:00:00,306571290.83767396,18156539.892300025,399183620.2072756,2848152225.69,2838551040.0,3702830667.8016086 
 10/24  04:00:00,0.0,18200826.827135127,401738774.6911993,2848152225.69,2838551040.0,3332500815.8170314 
 10/24  05:00:00,0.0,23813065.333034873,403963324.44396156,2848152225.69,2838551040.0,3340337604.075694 
 10/24  06:00:00,0.0,31419110.595613867,406147145.8631978,2857753411.38,2838551040.0,3359728656.4475093 
 10/24  07:00:00,0.0,21301996.1660911,362150041.7811111,19202371.38,0.0,467063397.9358998 
 10/24  08:00:00,0.0,16455334.705498282,362150041.7811111,57607114.13999998,0.0,500621479.2353071 
 10/24  09:00:00,87894958.90916018,0.0,398149350.7151729,3011372382.42,2838551040.0,3655768109.8391786 
 10/24  10:00:00,453501.2633695232,0.0,403610305.63728106,3011372382.42,2838551040.0,3554728980.3801785 
 10/24  11:00:00,613740533.3860416,0.0,362763787.43071944,172821342.42,0.0,1417354432.5294423 
 10/24  12:00:00,613802212.6904509,0.0,408234840.3992941,3011372382.42,2838551040.0,4301568178.126304 
 10/24  13:00:00,613801533.8873909,0.0,410614922.1034678,3011372382.42,2838551040.0,4289140508.329453 
 10/24  14:00:00,613890842.401413,0.0,415740089.3194504,3011372382.42,2838551040.0,4309409387.870257 
 10/24  15:00:00,613918788.222832,0.0,416914300.02059215,3011372382.42,2838551040.0,4310686928.766415 
 10/24  16:00:00,613942198.2967476,0.0,362971617.40383667,172821342.42,0.0,1418364715.4936938 
 10/24  17:00:00,613913868.6926378,0.0,362941701.1124504,172821342.42,0.0,1417869272.368609 
 10/24  18:00:00,613719682.2668455,0.0,362742385.5625297,134416599.66000003,0.0,1363759471.2391055 
 10/24  19:00:00,613460099.6428373,0.0,362475946.47831976,96011856.90000002,0.0,1298304642.6783795 
 10/24  20:00:00,235160.73044118093,0.0,362391413.9064615,96011856.90000002,0.0,552947180.9008392 
 10/24  21:00:00,14465.717150338936,0.0,403302570.9433793,2896158154.14,2838551040.0,3378937174.434917 
 10/24  22:00:00,0.0,0.0,387216560.562415,2896158154.14,2838551040.0,3362851164.0539527 
 10/24  23:00:00,0.0,34495057.342531554,390034790.71441627,2857753411.38,2838551040.0,3346692248.045645 
 10/24  24:00:00,0.0,25770760.798482247,390678031.02964914,2848152225.69,2838551040.0,3329010006.126829 
 10/25  01:00:00,0.0,31131830.319289215,393482285.76545787,2848152225.69,2838551040.0,3337175330.3834443 
 10/25  02:00:00,0.0,33275997.640977107,396020969.2168945,2848152225.69,2838551040.0,3341858181.1565685 
 10/25  03:00:00,0.0,0.0,398879398.71937686,2848152225.69,2838551040.0,3311440613.0180745 
 10/25  04:00:00,0.0,30186451.19736751,401152111.72719264,2848152225.69,2838551040.0,3343899777.223258 
 10/25  05:00:00,0.0,28288605.428006094,403242772.15844727,2848152225.69,2838551040.0,3344092591.885151 
 10/25  06:00:00,0.0,24595415.446011394,362150041.7811111,19202371.38,0.0,470356817.21582013 
 10/25  07:00:00,0.0,23523365.07972094,362150041.7811111,19202371.38,0.0,469284766.84952974 
 10/25  08:00:00,0.0,3890159.0604451085,362150041.78111124,57607114.13999998,0.0,488056303.59025395 
 10/25  09:00:00,613414326.4703261,0.0,394096272.79451406,3011372382.42,2838551040.0,4286054441.457392 
 10/25  10:00:00,613594181.1365736,0.0,362613569.5204517,172821342.42,0.0,1416190179.1015387 
 10/25  11:00:00,613693021.9059131,0.0,420227813.9445568,3011372382.42,2838551040.0,4312375096.105653 
 10/25  12:00:00,613763213.4728887,0.0,401763472.4460584,3011372382.42,2838551040.0,4294262392.4250383 
 10/25  13:00:00,613735175.0240269,0.0,404726348.70889074,3011372382.42,2838551040.0,4281912422.309025 
 10/25  14:00:00,614206002.5350888,0.0,406894134.3728912,3011372382.42,2838551040.0,4299523748.274818 
 10/25  15:00:00,675477671.2322333,0.0,410070634.7195667,3011372382.42,2838551040.0,4365691654.474115 
 10/25  16:00:00,613840217.4472404,0.0,413189746.89038104,3011372382.42,2838551040.0,4305391573.939531 
 10/25  17:00:00,613830725.8965429,0.0,362856362.2322584,172821342.42,0.0,1416454742.982074 
 10/25  18:00:00,613655568.6438209,0.0,362676578.4806061,134416599.66000003,0.0,1362731442.1107693 
 10/25  19:00:00,250834.28921648033,0.0,362407501.4572456,96011856.90000002,0.0,552445875.246956 
 10/25  20:00:00,176126.62128978045,0.0,362330820.50565296,96011856.90000002,0.0,552886587.5000308 
 10/25  21:00:00,0.0,0.0,393125920.032249,2896158154.14,2838551040.0,3368760523.5237865 
 10/25  22:00:00,0.0,19347599.115797598,387054124.2845013,2896158154.14,2838551040.0,3382036326.891836 
 10/25  23:00:00,0.0,32685494.876496613,391362229.25386375,2857753411.38,2838551040.0,3346210124.119058 
 10/25  24:00:00,0.0,15290068.039431334,392513000.5631263,2848152225.69,2838551040.0,3320364282.9012556 
 10/26  01:00:00,0.0,45477837.17285706,394492015.92380357,2848152225.69,2838551040.0,3352513703.8282084 
 10/26  02:00:00,0.0,13894823.928591376,397418178.86002874,2848152225.69,2838551040.0,3323874217.087318 
 10/26  03:00:00,0.0,24040156.756974954,399826632.1178732,2848152225.69,2838551040.0,3336428003.173546 
 10/26  04:00:00,0.0,33684480.32597603,401420758.0431071,2848152225.69,2838551040.0,3347658395.501714 
 10/26  05:00:00,0.0,30579121.181575716,403458353.35410774,2848152225.69,2838551040.0,3346541634.0925975 
 10/26  06:00:00,0.0,32384545.79989895,362182645.3602586,19202371.38,0.0,478146517.52324295 
 10/26  07:00:00,0.0,30699707.765041143,362186900.7142539,19202371.38,0.0,476461756.5341463 
 10/26  08:00:00,0.0,0.0,362150041.78111124,57607114.13999998,0.0,484166144.5298088 
 10/26  09:00:00,233074.90019667646,0.0,362389272.9823441,172821342.42,0.0,670817762.087904 
 10/26  10:00:00,613532013.8824062,0.0,426064961.3304475,3011372382.42,2838551040.0,4317944534.819994 
 10/26  11:00:00,613649025.9320714,0.0,362669862.95358115,172821342.42,0.0,1416410150.1718497 
 10/26  12:00:00,613720411.4320651,0.0,418122043.7734067,3011372382.42,2838551040.0,4310676151.690635 
 10/26  13:00:00,613721751.680307,0.0,398295074.9539533,3011372382.42,2838551040.0,4275772382.738037 
 10/26  14:00:00,613794014.9920931,0.0,401526099.8637158,3011372382.42,2838551040.0,4293845988.270715 
 10/26  15:00:00,702198026.597778,0.0,403709975.1621993,3011372382.42,2838551040.0,4386765672.302512 
 10/26  16:00:00,670327447.846383,0.0,407295083.7051816,3011372382.42,2838551040.0,4357670132.628647 
 10/26  17:00:00,613810697.902834,0.0,362835805.23110056,172821342.42,0.0,1416446647.3144927 
 10/26  18:00:00,469804.0498839534,0.0,362632254.9542286,134416599.66000003,0.0,620175506.5802847 
 10/26  19:00:00,228836.7296902048,0.0,362384922.8673364,96011856.90000002,0.0,552940689.8617141 
 10/26  20:00:00,87708385.11780898,0.0,385111106.1248351,2934562896.9,2838551040.0,3520585119.8034463 
 10/26  21:00:00,0.0,16606554.919439651,385512981.2636244,2896158154.14,2838551040.0,3377754139.6746016 
 10/26  22:00:00,0.0,0.0,393716646.03922987,2896158154.14,2838551040.0,3369351249.5307674 
 10/26  23:00:00,204380860.5584493,23014821.08160337,393822968.50695586,2857753411.38,2838551040.0,3587190933.988875 
 10/26  24:00:00,0.0,31191928.120521292,396427772.79151267,2848152225.69,2838551040.0,3340180915.210731 
 10/27  01:00:00,0.0,35252501.75779154,397858767.98540914,2848152225.69,2838551040.0,3330549383.7045884 
 10/27  02:00:00,0.0,23590701.12832264,400396039.68670833,2848152225.69,2838551040.0,3321459534.778524 
 10/27  03:00:00,0.0,37879952.52209395,402332616.7037278,2848152225.69,2838551040.0,3337547596.194735 
 10/27  04:00:00,0.0,38941329.73514149,403975017.75510424,2848152225.69,2838551040.0,3340161680.9201307 
 10/27  05:00:00,0.0,74654.82455946645,406401172.09349936,2848152225.69,2838551040.0,3303894925.6493564 
 10/27  06:00:00,613142581.6753479,35386033.34695805,407704407.8520573,2848152225.69,2838551040.0,4084675646.0000353 
 10/27  07:00:00,0.0,28078463.551714044,362157029.34845895,19202371.38,0.0,473839992.6928076 
 10/27  08:00:00,0.0,3067617.144470056,362150041.7811111,19202371.38,0.0,448829018.91427886 
 10/27  09:00:00,0.0,0.0,401592846.7428812,2934562896.9,2838551040.0,3415632192.994419 
 10/27  10:00:00,613142581.6753479,0.0,401067051.0968093,2934562896.9,2838551040.0,4160339594.696187 
 10/27  11:00:00,613142581.6753479,0.0,406515213.2137011,2934562896.9,2838551040.0,4166203545.7092724 
 10/27  12:00:00,613207178.9111093,0.0,408296174.95565534,2934562896.9,2838551040.0,4168716841.895661 
 10/27  13:00:00,626493843.9170096,0.0,411893137.4735013,2934562896.9,2838551040.0,4181975675.225632 
 10/27  14:00:00,633361233.331067,0.0,414274667.6636445,2934562896.9,2838551040.0,4191617777.608198 
 10/27  15:00:00,613142581.6753479,0.0,412924297.81525755,2867354597.0699997,2838551040.0,4083956936.393492 
 10/27  16:00:00,613142581.6753479,0.0,414282572.3711619,2867354597.0699997,2838551040.0,4085271349.207652 
 10/27  17:00:00,613142581.6753479,0.0,362150041.7811111,28803557.06999999,0.0,1194275672.5074577 
 10/27  18:00:00,0.0,13289437.035336876,362150041.7811112,9601185.69,0.0,434382192.3723057 
 10/27  19:00:00,0.0,21448940.930617064,362150041.7811112,9601185.69,0.0,442541696.26758593 
 10/27  20:00:00,0.0,29052392.881655425,362150041.7811111,9601185.69,0.0,450145148.2186243 
 10/27  21:00:00,153285645.41883698,19622064.848795466,362150041.78111124,9601185.69,0.0,627122124.1168125 
 10/27  22:00:00,0.0,37566997.16853318,362151404.1355792,9601185.69,0.0,458659776.90361375 
 10/27  23:00:00,0.0,30048622.556757927,425184025.5411264,2848152225.69,2838551040.0,3352719090.914663 
 10/27  24:00:00,0.0,29374634.440930672,387402247.2897367,2848152225.69,2838551040.0,3314244189.6417766 
 10/28  01:00:00,0.0,14955899.457741326,385318821.53420675,2848152225.69,2838551040.0,3297768474.5478053 
 10/28  02:00:00,0.0,17014061.287204765,387684461.0660615,2848152225.69,2838551040.0,3302192275.909124 
 10/28  03:00:00,0.0,19853835.801248353,391024475.8553262,2848152225.69,2838551040.0,3308372065.2124324 
 10/28  04:00:00,0.0,22203107.099103604,394101280.6008622,2848152225.69,2838551040.0,3313798141.255823 
 10/28  05:00:00,0.0,23684288.375388227,396939623.88690627,2848152225.69,2838551040.0,3318117665.8181524 
 10/28  06:00:00,0.0,21845404.279426746,399462942.6672901,2848152225.69,2838551040.0,3318802100.502574 
 10/28  07:00:00,0.0,16007213.08572657,362150041.7811112,9601185.69,0.0,437099968.4226954 
 10/28  08:00:00,102190430.27922465,17099035.285460517,362150041.7811111,9601185.69,0.0,562560244.4910167 
 10/28  09:00:00,0.0,28193212.808614146,386598024.94403684,2848152225.69,2838551040.0,3312284991.308509 
 10/28  10:00:00,306571290.83767396,8314127.553905038,389776459.9028002,2848152225.69,2838551040.0,3668551022.4887652 
 10/28  11:00:00,613142581.6753478,14557635.552241258,397500063.38213384,2848152225.69,2838551040.0,4055660804.0889277 
 10/28  12:00:00,613142581.6753478,11667256.55878874,399662298.8902479,2848152225.69,2838551040.0,4055618966.219205 
 10/28  13:00:00,613142581.6753479,11302173.557491349,402406062.56244355,2848152225.69,2838551040.0,4058009032.268857 
 10/28  14:00:00,613142581.6753479,13364321.568283008,404493541.7668786,2848152225.69,2838551040.0,4061631306.5035996 
 10/28  15:00:00,613142581.6753479,12387011.64856976,406728018.08299035,2848152225.69,2838551040.0,4063024554.2044497 
 10/28  16:00:00,613142581.6753479,11276507.90364159,409031066.97549284,2848152225.69,2838551040.0,4064042167.799947 
 10/28  17:00:00,613142581.6753478,12525081.95586898,362150041.7811111,9601185.69,0.0,1179670363.4761646 
 10/28  18:00:00,87591797.38219254,17510353.490803413,362150041.7811111,9601185.69,0.0,545151625.0573698 
 10/28  19:00:00,0.0,22131630.182902556,362150041.7811111,9601185.69,0.0,443224385.5198714 
 10/28  20:00:00,0.0,21198602.642557412,362150041.7811111,9601185.69,0.0,442291357.9795262 
 10/28  21:00:00,0.0,24234361.894208975,362150041.78111124,9601185.69,0.0,445327117.2311778 
 10/28  22:00:00,0.0,26207178.29445598,362150041.78111124,9601185.69,0.0,447299933.63142484 
 10/28  23:00:00,0.0,30405248.59044642,427365449.22706175,2848152225.69,2838551040.0,3355264451.373366 
 10/28  24:00:00,0.0,23395673.057775177,383669409.3144094,2848152225.69,2838551040.0,3304558835.928042 
 10/29  01:00:00,0.0,19566207.316228338,384775860.75835127,2848152225.69,2838551040.0,3316903282.3732777 
 10/29  02:00:00,0.0,20347035.413631245,387591343.35723007,2848152225.69,2838551040.0,3320499593.069559 
 10/29  03:00:00,0.0,20011821.485872187,391075768.9008362,2848152225.69,2838551040.0,3323648804.685406 
 10/29  04:00:00,0.0,19862435.83290376,394396822.40821385,2848152225.69,2838551040.0,3326820472.539815 
 10/29  05:00:00,0.0,19791232.31973976,362150041.7811112,9601185.69,0.0,455951448.3995486 
 10/29  06:00:00,0.0,20375485.988625832,362150041.7811111,19202371.38,0.0,466136887.75843465 
 10/29  07:00:00,0.0,25476892.103421383,362150041.7811111,19202371.38,0.0,471238293.8732301 
 10/29  08:00:00,0.0,15154103.9341639,362150041.78111124,57607114.13999998,0.0,499320248.46397275 
 10/29  09:00:00,315683.3957222325,0.0,362474063.4492711,172821342.42,0.0,675041698.1921686 
 10/29  10:00:00,487071.17053117265,0.0,430068488.1110177,3011372382.42,2838551040.0,3577048017.2165775 
 10/29  11:00:00,613750044.5958728,0.0,388058597.52018666,3011372382.42,2838551040.0,4281136554.661113 
 10/29  12:00:00,613840260.6693043,0.0,392800265.60744816,3011372382.42,2838551040.0,4285843755.935664 
 10/29  13:00:00,727661443.8048398,0.0,395895541.6265144,3011372382.42,2838551040.0,4390746883.816142 
 10/29  14:00:00,746010387.6853118,0.0,400867942.5290403,3011372382.42,2838551040.0,4429027076.8068285 
 10/29  15:00:00,705583846.0442355,0.0,404090312.8859365,3011372382.42,2838551040.0,4390581887.169913 
 10/29  16:00:00,715035320.1665243,0.0,407727315.8237853,3011372382.42,2838551040.0,4404008234.98897 
 10/29  17:00:00,613858608.9437966,0.0,362884981.7656483,172821342.42,0.0,1416540629.9173093 
 10/29  18:00:00,613680077.4904652,0.0,362701734.6892695,134416599.66000003,0.0,1362594791.32196 
 10/29  19:00:00,215144.09463122793,342661.6210953769,362370868.56320304,96011856.90000002,0.0,553269297.1786762 
 10/29  20:00:00,613364320.0560427,0.0,408313849.45230705,2934562896.9,2838551040.0,4182211727.3662286 
 10/29  21:00:00,0.0,18254731.676025458,389676435.7264668,2896158154.14,2838551040.0,3383565770.89403 
 10/29  22:00:00,0.0,10468500.391062323,394599733.3829458,2896158154.14,2838551040.0,3380702837.265546 
 10/29  23:00:00,0.0,21376206.237300225,394689879.95022416,2857753411.38,2838551040.0,3338228486.176222 
 10/29  24:00:00,0.0,26051646.932414457,397384710.4544436,2848152225.69,2838551040.0,3335997571.6855555 
 10/30  01:00:00,0.0,32322014.99706581,399072947.94757116,2848152225.69,2838551040.0,3343956177.243335 
 10/30  02:00:00,0.0,0.0,401417951.2065232,2848152225.69,2838551040.0,3313979165.5052204 
 10/30  03:00:00,0.0,32317786.507877536,403387344.30464906,2848152225.69,2838551040.0,3348266345.1112237 
 10/30  04:00:00,0.0,29986408.99709225,405001426.59153765,2848152225.69,2838551040.0,3347542128.1854877 
 10/30  05:00:00,0.0,44179571.13507481,406483917.0442109,2848152225.69,2838551040.0,3363057406.9719176 
 10/30  06:00:00,0.0,18223.48727813544,408423931.639077,2857753411.38,2838551040.0,3330586331.6277747 
 10/30  07:00:00,0.0,28904221.99987611,362198670.3352989,19202371.38,0.0,474666502.36602294 
 10/30  08:00:00,0.0,16384897.38088143,398118126.6671274,2896158154.14,2838551040.0,3375070166.7967067 
 10/30  09:00:00,216017.5540145158,0.0,407699340.77713794,3011372382.42,2838551040.0,3558818015.5200357 
 10/30  10:00:00,352866.97209416097,0.0,417750310.7067044,3011372382.42,2838551040.0,3564729839.8122644 
 10/30  11:00:00,613622041.0997885,0.0,420908327.8561192,3011372382.42,2838551040.0,4313522524.032475 
 10/30  12:00:00,613685378.3070151,0.0,424253759.4662521,3011372382.42,2838551040.0,4316953667.142393 
 10/30  13:00:00,613683096.873178,0.0,362993737.9676909,172821342.42,0.0,1402095690.3944998 
 10/30  14:00:00,613797348.1992246,0.0,362822102.9164029,172821342.42,0.0,1417290279.969636 
 10/30  15:00:00,613840204.8916894,0.0,402897847.8406945,3011372382.42,2838551040.0,4295957712.158497 
 10/30  16:00:00,613852001.1088439,0.0,409643462.59692997,3011372382.42,2838551040.0,4302568558.833571 
 10/30  17:00:00,613809166.6630837,0.0,362834233.546099,172821342.42,0.0,1416841735.0118499 
 10/30  18:00:00,438465236.4929061,0.0,362669663.1367775,134416599.66000003,0.0,1149948224.8305879 
 10/30  19:00:00,87841925.5614851,0.0,362406776.69655627,96011856.90000002,0.0,659417182.5376358 
 10/30  20:00:00,178845.63381611096,0.0,362333611.3365503,96011856.90000002,0.0,552889378.330928 
 10/30  21:00:00,0.0,0.0,362150041.78111124,57607114.13999998,0.0,499233605.2726489 
 10/30  22:00:00,0.0,9349418.870037023,405166975.4442253,2896158154.14,2838551040.0,3390150997.8058 
 10/30  23:00:00,0.0,23197739.96672561,383427425.0270513,2857753411.38,2838551040.0,3328787564.9824743 
 10/30  24:00:00,0.0,24234457.557736874,386548850.9459465,2848152225.69,2838551040.0,3323344522.802381 
 10/31  01:00:00,0.0,34029637.39986831,388445534.7073747,2848152225.69,2838551040.0,3335036386.4059405 
 10/31  02:00:00,0.0,29547733.412912413,391517148.0854981,2848152225.69,2838551040.0,3333626095.7971077 
 10/31  03:00:00,0.0,38011825.180257805,394183861.3539957,2848152225.69,2838551040.0,3344709412.1842275 
