datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
11/24/2024 4:00:00 PM,11/24/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.750000,23.410000,0.000000,0.660000,True,1
11/24/2024 5:00:00 PM,11/24/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.270000,19.970000,0.000000,0.700000,True,1
11/24/2024 6:00:00 PM,11/24/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.770000,19.510000,0.000000,0.740000,True,1
11/24/2024 7:00:00 PM,11/24/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.530000,19.340000,0.000000,0.810000,True,1
11/24/2024 8:00:00 PM,11/24/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.880000,20.550000,0.000000,0.670000,True,1
11/24/2024 9:00:00 PM,11/24/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,45.740000,46.450000,-0.060000,0.770000,True,1
11/24/2024 10:00:00 PM,11/24/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,40.740000,41.410000,0.000000,0.670000,True,1
11/24/2024 11:00:00 PM,11/24/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.970000,32.300000,-0.150000,0.490000,True,1
11/25/2024 12:00:00 AM,11/24/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.040000,33.630000,0.190000,0.410000,True,1
11/25/2024 1:00:00 AM,11/24/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.290000,34.380000,1.670000,0.420000,True,1
11/25/2024 2:00:00 AM,11/24/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.700000,29.620000,1.300000,0.620000,True,1
11/25/2024 3:00:00 AM,11/24/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.490000,25.060000,0.850000,0.720000,True,1
11/25/2024 4:00:00 AM,11/24/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.870000,27.830000,1.170000,0.780000,True,1
11/25/2024 5:00:00 AM,11/25/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.600000,25.820000,0.620000,0.600000,True,1
11/25/2024 6:00:00 AM,11/25/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.400000,24.370000,0.350000,0.630000,True,1
11/25/2024 7:00:00 AM,11/25/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.420000,25.070000,1.060000,0.590000,True,1
11/25/2024 8:00:00 AM,11/25/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.240000,27.000000,0.120000,0.650000,True,1
11/25/2024 9:00:00 AM,11/25/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.040000,24.620000,1.080000,0.500000,True,1
11/25/2024 10:00:00 AM,11/25/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.220000,30.680000,0.010000,0.460000,True,1
11/25/2024 11:00:00 AM,11/25/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,46.550000,47.050000,0.010000,0.500000,True,1
11/25/2024 12:00:00 PM,11/25/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,48.580000,48.840000,-0.250000,0.520000,True,1
11/25/2024 1:00:00 PM,11/25/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,28.500000,28.440000,-0.530000,0.480000,True,1
11/25/2024 2:00:00 PM,11/25/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.820000,31.660000,0.020000,0.820000,True,1
11/25/2024 3:00:00 PM,11/25/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,28.310000,29.210000,0.000000,0.900000,True,1
11/25/2024 4:00:00 PM,11/25/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.000000,24.830000,0.010000,0.820000,True,1
11/25/2024 5:00:00 PM,11/25/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.070000,26.170000,1.250000,0.850000,True,1
11/25/2024 6:00:00 PM,11/25/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.680000,28.400000,1.800000,0.930000,True,1
11/25/2024 7:00:00 PM,11/25/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,28.360000,33.000000,3.680000,0.950000,True,1
11/25/2024 8:00:00 PM,11/25/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,105.890000,113.580000,5.420000,2.270000,True,1
11/25/2024 9:00:00 PM,11/25/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,39.080000,42.450000,2.740000,0.630000,True,1
11/25/2024 10:00:00 PM,11/25/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,34.550000,36.010000,1.020000,0.440000,True,1
11/25/2024 11:00:00 PM,11/25/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.740000,33.570000,0.370000,0.460000,True,1
11/26/2024 12:00:00 AM,11/25/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.130000,35.310000,2.910000,0.270000,True,1
11/26/2024 1:00:00 AM,11/25/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.490000,26.840000,1.320000,0.030000,True,1
11/26/2024 2:00:00 AM,11/25/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.680000,22.730000,0.680000,0.370000,True,1
11/26/2024 3:00:00 AM,11/25/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.090000,22.560000,-0.180000,0.650000,True,1
11/26/2024 4:00:00 AM,11/25/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.320000,19.770000,0.970000,0.480000,True,1
11/26/2024 5:00:00 AM,11/26/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.150000,19.800000,0.350000,0.300000,True,1
11/26/2024 6:00:00 AM,11/26/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.480000,20.660000,0.030000,0.150000,True,1
11/26/2024 7:00:00 AM,11/26/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.990000,19.130000,0.000000,0.140000,True,1
11/26/2024 8:00:00 AM,11/26/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.640000,17.880000,0.000000,0.240000,True,1
11/26/2024 9:00:00 AM,11/26/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.970000,20.170000,-0.010000,0.210000,True,1
11/26/2024 10:00:00 AM,11/26/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.620000,22.540000,0.000000,-0.080000,True,1
11/26/2024 11:00:00 AM,11/26/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.030000,26.630000,0.000000,-0.400000,True,1
11/26/2024 12:00:00 PM,11/26/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,34.550000,33.780000,0.000000,-0.770000,True,1
11/26/2024 1:00:00 PM,11/26/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,61.050000,59.250000,-0.320000,-1.490000,True,1
11/26/2024 2:00:00 PM,11/26/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,38.550000,38.220000,-0.200000,-0.140000,True,1
11/26/2024 3:00:00 PM,11/26/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,28.190000,28.660000,-0.010000,0.480000,True,1
11/26/2024 4:00:00 PM,11/26/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.050000,26.740000,0.060000,0.630000,True,1
11/26/2024 5:00:00 PM,11/26/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.740000,24.180000,0.000000,0.440000,True,1
11/26/2024 6:00:00 PM,11/26/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.600000,23.030000,0.000000,0.430000,True,1
11/26/2024 7:00:00 PM,11/26/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.760000,20.170000,0.000000,0.410000,True,1
11/26/2024 8:00:00 PM,11/26/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.380000,20.600000,0.000000,0.230000,True,1
11/26/2024 9:00:00 PM,11/26/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.160000,25.820000,0.000000,-0.340000,True,1
11/26/2024 10:00:00 PM,11/26/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,54.290000,52.830000,-0.280000,-1.190000,True,1
11/26/2024 11:00:00 PM,11/26/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.800000,31.200000,-0.020000,-0.580000,True,1
11/27/2024 12:00:00 AM,11/26/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.050000,30.460000,-0.010000,-0.580000,True,1
11/27/2024 1:00:00 AM,11/26/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.440000,29.790000,-0.070000,-0.590000,True,1
11/27/2024 2:00:00 AM,11/26/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.870000,30.260000,0.000000,-0.610000,True,1
11/27/2024 3:00:00 AM,11/26/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,28.350000,27.930000,0.000000,-0.420000,True,1
11/27/2024 4:00:00 AM,11/26/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.400000,25.260000,0.000000,-0.140000,True,1
11/27/2024 5:00:00 AM,11/27/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.310000,23.240000,0.000000,-0.070000,True,1
11/27/2024 6:00:00 AM,11/27/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.410000,24.370000,0.000000,-0.040000,True,1
11/27/2024 7:00:00 AM,11/27/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.750000,24.690000,0.000000,-0.050000,True,1
11/27/2024 8:00:00 AM,11/27/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.290000,25.210000,0.000000,-0.080000,True,1
11/27/2024 9:00:00 AM,11/27/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.190000,25.190000,0.000000,0.000000,True,1
11/27/2024 10:00:00 AM,11/27/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.130000,25.990000,0.000000,-0.150000,True,1
11/27/2024 11:00:00 AM,11/27/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.740000,26.490000,0.000000,-0.250000,True,1
11/27/2024 12:00:00 PM,11/27/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,37.020000,36.740000,0.000000,-0.280000,True,1
11/27/2024 1:00:00 PM,11/27/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.290000,30.290000,0.000000,0.000000,True,1
11/27/2024 2:00:00 PM,11/27/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.590000,32.490000,0.000000,-0.100000,True,1
11/27/2024 3:00:00 PM,11/27/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,40.000000,40.190000,0.000000,0.190000,True,1
11/27/2024 4:00:00 PM,11/27/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,34.060000,34.550000,-0.010000,0.500000,True,1
11/27/2024 5:00:00 PM,11/27/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,38.960000,39.400000,-0.200000,0.650000,True,1
11/27/2024 6:00:00 PM,11/27/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.410000,32.090000,-0.020000,0.700000,True,1
11/27/2024 7:00:00 PM,11/27/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,28.820000,29.550000,0.000000,0.740000,True,1
11/27/2024 8:00:00 PM,11/27/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.820000,31.370000,-0.040000,0.590000,True,1
11/27/2024 9:00:00 PM,11/27/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,34.190000,33.610000,-0.900000,0.330000,True,1
11/27/2024 10:00:00 PM,11/27/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.130000,31.150000,-0.150000,0.170000,True,1
11/27/2024 11:00:00 PM,11/27/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.400000,30.470000,-0.020000,0.090000,True,1
11/28/2024 12:00:00 AM,11/27/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.520000,35.570000,-0.970000,0.020000,True,1
11/28/2024 1:00:00 AM,11/27/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.580000,30.320000,-0.200000,-0.050000,True,1
11/28/2024 2:00:00 AM,11/27/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,28.020000,28.100000,0.000000,0.080000,True,1
11/28/2024 3:00:00 AM,11/27/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.280000,27.750000,0.000000,0.470000,True,1
11/28/2024 4:00:00 AM,11/27/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.680000,22.490000,-1.830000,0.640000,True,1
11/28/2024 5:00:00 AM,11/28/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.860000,18.980000,-3.640000,0.760000,True,1
11/28/2024 6:00:00 AM,11/28/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.920000,20.760000,-1.790000,0.630000,True,1
11/28/2024 7:00:00 AM,11/28/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.730000,21.020000,-0.200000,0.480000,True,1
11/28/2024 8:00:00 AM,11/28/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.020000,20.490000,0.020000,0.440000,True,1
11/28/2024 9:00:00 AM,11/28/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.550000,20.930000,-0.100000,0.480000,True,1
11/28/2024 10:00:00 AM,11/28/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.590000,19.300000,-1.750000,0.460000,True,1
11/28/2024 11:00:00 AM,11/28/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.060000,20.590000,-0.800000,0.320000,True,1
11/28/2024 12:00:00 PM,11/28/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.550000,22.280000,-0.470000,0.190000,True,1
11/28/2024 1:00:00 PM,11/28/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.250000,24.680000,-1.040000,0.480000,True,1
11/28/2024 2:00:00 PM,11/28/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.130000,29.840000,-2.010000,0.730000,True,1
11/28/2024 3:00:00 PM,11/28/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,34.490000,33.480000,-1.960000,0.950000,True,1
11/28/2024 4:00:00 PM,11/28/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,28.400000,27.750000,-1.280000,0.630000,True,1
11/28/2024 5:00:00 PM,11/28/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.160000,24.980000,-0.850000,0.670000,True,1
11/28/2024 6:00:00 PM,11/28/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.910000,22.960000,-0.620000,0.670000,True,1
11/28/2024 7:00:00 PM,11/28/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.090000,22.060000,0.320000,0.650000,True,1
11/28/2024 8:00:00 PM,11/28/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.150000,22.150000,0.390000,0.600000,True,1
11/28/2024 9:00:00 PM,11/28/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.880000,21.600000,0.370000,0.350000,True,1
11/28/2024 10:00:00 PM,11/28/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.590000,21.410000,-0.160000,-0.030000,True,1
11/28/2024 11:00:00 PM,11/28/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.240000,20.130000,0.020000,-0.120000,True,1
11/29/2024 12:00:00 AM,11/28/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.930000,20.190000,0.270000,-0.010000,True,1
11/29/2024 1:00:00 AM,11/28/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.920000,21.420000,0.390000,0.110000,True,1
11/29/2024 2:00:00 AM,11/28/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.260000,21.800000,0.320000,0.220000,True,1
11/29/2024 3:00:00 AM,11/28/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.840000,22.400000,0.080000,0.480000,True,1
11/29/2024 4:00:00 AM,11/28/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.100000,21.460000,-0.190000,0.540000,True,1
11/29/2024 5:00:00 AM,11/29/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.430000,21.670000,-0.090000,0.330000,True,1
11/29/2024 6:00:00 AM,11/29/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.690000,21.190000,0.150000,0.350000,True,1
11/29/2024 7:00:00 AM,11/29/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.950000,20.630000,0.330000,0.350000,True,1
11/29/2024 8:00:00 AM,11/29/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.580000,21.190000,0.310000,0.310000,True,1
11/29/2024 9:00:00 AM,11/29/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.310000,21.660000,0.040000,0.300000,True,1
11/29/2024 10:00:00 AM,11/29/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.060000,19.620000,-2.540000,0.110000,True,1
11/29/2024 11:00:00 AM,11/29/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.410000,21.230000,-0.030000,-0.160000,True,1
11/29/2024 12:00:00 PM,11/29/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.830000,24.010000,-0.570000,-0.250000,True,1
11/29/2024 1:00:00 PM,11/29/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.610000,23.410000,-0.250000,0.050000,True,1
11/29/2024 2:00:00 PM,11/29/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.630000,21.920000,0.210000,0.080000,True,1
11/29/2024 3:00:00 PM,11/29/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.730000,24.340000,0.410000,0.210000,True,1
11/29/2024 4:00:00 PM,11/29/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.670000,28.500000,1.350000,0.480000,True,1
11/29/2024 5:00:00 PM,11/29/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.770000,29.820000,1.210000,0.850000,True,1
11/29/2024 6:00:00 PM,11/29/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.760000,32.500000,1.890000,0.860000,True,1
11/29/2024 7:00:00 PM,11/29/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.460000,29.530000,2.260000,0.810000,True,1
11/29/2024 8:00:00 PM,11/29/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.000000,31.640000,0.960000,0.680000,True,1
11/29/2024 9:00:00 PM,11/29/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,40.040000,41.160000,0.840000,0.280000,True,1
11/29/2024 10:00:00 PM,11/29/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,45.180000,44.090000,-1.040000,-0.050000,True,1
11/29/2024 11:00:00 PM,11/29/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.680000,30.260000,-1.520000,0.100000,True,1
11/30/2024 12:00:00 AM,11/29/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.210000,31.760000,-1.570000,0.120000,True,1
11/30/2024 1:00:00 AM,11/29/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.630000,32.150000,-1.670000,0.190000,True,1
11/30/2024 2:00:00 AM,11/29/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.820000,28.980000,-1.290000,0.460000,True,1
11/30/2024 3:00:00 AM,11/29/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,47.460000,46.870000,-1.300000,0.710000,True,1
11/30/2024 4:00:00 AM,11/29/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.600000,35.160000,-2.030000,0.590000,True,1
11/30/2024 5:00:00 AM,11/30/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.570000,29.410000,-1.390000,0.240000,True,1
11/30/2024 6:00:00 AM,11/30/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.170000,30.290000,0.000000,0.130000,True,1
11/30/2024 7:00:00 AM,11/30/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.040000,27.010000,0.000000,-0.030000,True,1
11/30/2024 8:00:00 AM,11/30/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.410000,26.370000,0.000000,-0.040000,True,1
11/30/2024 9:00:00 AM,11/30/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.080000,28.700000,0.000000,-0.380000,True,1
11/30/2024 10:00:00 AM,11/30/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.710000,32.020000,0.000000,-0.690000,True,1
11/30/2024 11:00:00 AM,11/30/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,45.690000,42.850000,-1.780000,-1.060000,True,1
11/30/2024 12:00:00 PM,11/30/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,41.910000,39.400000,-1.610000,-0.900000,True,1
11/30/2024 1:00:00 PM,11/30/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.440000,34.500000,-1.640000,-0.310000,True,1
11/30/2024 2:00:00 PM,11/30/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.280000,28.910000,-0.450000,0.080000,True,1
11/30/2024 3:00:00 PM,11/30/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.820000,31.230000,0.000000,0.410000,True,1
11/30/2024 4:00:00 PM,11/30/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.820000,27.390000,0.000000,0.570000,True,1
11/30/2024 5:00:00 PM,11/30/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.120000,24.450000,0.730000,0.600000,True,1
11/30/2024 6:00:00 PM,11/30/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.170000,26.280000,1.450000,0.660000,True,1
11/30/2024 7:00:00 PM,11/30/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.440000,25.250000,0.030000,0.780000,True,1
11/30/2024 8:00:00 PM,11/30/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.110000,26.000000,0.010000,0.890000,True,1
11/30/2024 9:00:00 PM,11/30/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.540000,37.090000,0.000000,0.550000,True,1
11/30/2024 10:00:00 PM,11/30/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,43.880000,43.450000,-0.590000,0.160000,True,1
11/30/2024 11:00:00 PM,11/30/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,52.440000,47.420000,-4.980000,-0.050000,True,1
12/1/2024 12:00:00 AM,11/30/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,56.080000,47.040000,-9.090000,0.050000,True,1
12/1/2024 1:00:00 AM,11/30/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,38.270000,35.340000,-2.930000,0.000000,True,1
12/1/2024 2:00:00 AM,11/30/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,39.020000,38.440000,-0.540000,-0.040000,True,1
12/1/2024 3:00:00 AM,11/30/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.430000,34.990000,-1.600000,0.160000,True,1
12/1/2024 4:00:00 AM,11/30/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.890000,30.100000,-0.080000,0.290000,True,1
12/1/2024 5:00:00 AM,12/1/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.790000,30.180000,-0.020000,0.410000,True,1
12/1/2024 6:00:00 AM,12/1/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.960000,28.210000,-0.180000,0.430000,True,1
12/1/2024 7:00:00 AM,12/1/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.760000,30.870000,-1.350000,0.460000,True,1
12/1/2024 8:00:00 AM,12/1/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.700000,30.580000,-1.560000,0.440000,True,1
12/1/2024 9:00:00 AM,12/1/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.010000,31.120000,-1.380000,0.490000,True,1
12/1/2024 10:00:00 AM,12/1/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.310000,33.200000,-0.200000,0.090000,True,1
12/1/2024 11:00:00 AM,12/1/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,35.740000,34.250000,-1.280000,-0.210000,True,1
12/1/2024 12:00:00 PM,12/1/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,61.660000,51.680000,-9.500000,-0.490000,True,1
12/1/2024 1:00:00 PM,12/1/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,39.680000,37.130000,-2.640000,0.090000,True,1
