Date/Time,PV.Minute.PU,BAT.Minute.PU,baseline heating setpoint (C),baseline cooling setpoint (C),base LED intensity (-),smoothHtgSetC,smoothClgSetC,smoothLEDIntensity,clgMagnitude,htgMagnitude,ledMagnitude
 06/29  14:18:00,0.180942855,-0.010866223,18,20,0.5,17.59664223414,20.42667862700001,0.5389479753499997,0.0,0.0,-0.00054331115
 06/29  14:19:00,0.186580989,-0.015325474,18,20,0.5,17.59664223414,20.42667862700001,0.5397142490499998,0.0,0.0,-0.0007662737000000001
 06/29  14:20:00,0.193500518,-0.019554075,18,20,0.5,17.59664223414,20.42667862700001,0.5406919527999997,0.0,0.0,-0.0009777037500000002
 06/29  14:21:00,0.200163767,-0.022193747,18,20,0.5,17.59664223414,20.42667862700001,0.5418016401499998,0.0,0.0,-0.00110968735
 06/29  14:22:00,0.205801902,-0.023218862,18,20,0.5,17.59664223414,20.42667862700001,0.5429625832499998,0.0,0.0,-0.0011609431
 06/29  14:23:00,0.208108411,-0.020886725,18,20,0.5,17.59664223414,20.42667862700001,0.5440069194999998,0.0,0.0,-0.00104433625
 06/29  14:24:00,0.207083296,-0.015889288,18,20,0.5,17.59664223414,20.42667862700001,0.5448013838999998,0.0,0.0,-0.0007944644000000001
 06/29  14:25:00,0.198369815,-0.004741158,18,20,0.5,17.59664223414,20.42667862700001,0.5450384417999997,0.0,0.0,-0.0002370579
 06/29  14:26:00,0.190937729,0.004023578,18,20,0.5,17.59664223414,20.42667862700001,0.5448372628999997,0.0,0.0,0.0002011789
 06/29  14:27:00,0.192219124,0.004151717,18,20,0.5,17.59664223414,20.42667862700001,0.5446296770499996,0.0,0.0,0.00020758585
 06/29  14:28:00,0.200932604,-0.002562788,18,20,0.5,17.59664223414,20.42667862700001,0.5447578164499997,0.0,0.0,-0.0001281394
 06/29  14:29:00,0.213490267,-0.012429524,18,20,0.5,17.59664223414,20.42667862700001,0.5453792926499996,0.0,0.0,-0.0006214762000000001
 06/29  14:30:00,0.224766535,-0.02057919,18,20,0.5,17.59664223414,20.42667862700001,0.5464082521499997,0.0,0.0,-0.0010289595
 06/29  14:31:00,0.224510256,-0.017888262,18,20,0.5,17.59664223414,20.42667862700001,0.5473026652499997,0.0,0.0,-0.0008944131
 06/29  14:32:00,0.21272143,-0.005407483,18,20,0.5,17.59664223414,20.42667862700001,0.5475730393999997,0.0,0.0,-0.00027037415000000003
 06/29  14:33:00,0.201957719,0.004741158,18,20,0.5,17.59664223414,20.42667862700001,0.5473359814999997,0.0,0.0,0.0002370579
 06/29  14:34:00,0.194781912,0.010686827,18,20,0.5,17.59664223414,20.42667862700001,0.5468016401499998,0.0,0.0,0.00053434135
 06/29  14:35:00,0.191706566,0.013095848,18,20,0.5,17.59664223414,20.42667862700001,0.5461468477499998,0.0,0.0,0.0006547924000000001
 06/29  14:36:00,0.196319585,0.009021015,18,20,0.5,17.59664223414,20.42667862700001,0.5456957969999998,0.0,0.0,0.00045105075
 06/29  14:37:00,0.205033065,0.001588929,18,20,0.5,17.59664223414,20.42667862700001,0.5456163505499998,0.0,0.0,7.944645e-05
 06/29  14:38:00,0.211952594,-0.004228601,18,20,0.5,17.59664223414,20.42667862700001,0.5458277805999998,0.0,0.0,-0.00021143005000000002
 06/29  14:39:00,0.217590728,-0.009456689,18,20,0.5,17.59664223414,20.42667862700001,0.5463006150499998,0.0,0.0,-0.00047283445000000004
 06/29  14:40:00,0.218103285,-0.010635571,18,20,0.5,17.59664223414,20.42667862700001,0.5468323935999998,0.0,0.0,-0.00053177855
 06/29  14:41:00,0.21272143,-0.006432599,18,20,0.5,17.59664223414,20.42667862700001,0.5471540235499998,0.0,0.0,-0.00032162995000000003
 06/29  14:42:00,0.200676325,0.004407996,18,20,0.5,17.59664223414,20.42667862700001,0.5469336237499998,0.0,0.0,0.0002203998
 06/29  14:43:00,0.187862383,0.015812404,18,20,0.5,17.59664223414,20.42667862700001,0.5461430035499998,0.0,0.0,0.0007906202
 06/29  14:44:00,0.178380067,0.023654536,18,20,0.5,17.59664223414,20.42667862700001,0.5449602767499998,0.0,0.0,0.0011827268
 06/29  14:45:00,0.170691702,0.029241414,18,20,0.5,17.59664223414,20.42667862700001,0.5434982060499998,0.0,0.0,0.0014620707
 06/29  14:46:00,0.166334962,0.030599692,18,20,0.5,17.59664223414,20.42667862700001,0.5419682214499998,0.0,0.0,0.0015299846
 06/29  14:47:00,0.16889775,0.024423373,18,20,0.5,17.59664223414,20.42667862700001,0.5407470527999998,0.0,0.0,0.0012211686500000001
 06/29  14:48:00,0.180942855,0.009277294,18,20,0.5,17.59664223414,20.42667862700001,0.5402831880999998,0.0,0.0,0.00046386470000000005
 06/29  14:49:00,0.203495392,-0.014684777,18,20,0.5,17.59664223414,20.42667862700001,0.5410174269499998,0.0,0.0,-0.00073423885
 06/29  14:50:00,0.220922353,-0.031829831,18,20,0.5,17.59664223414,20.42667862700001,0.5426089184999998,0.0,0.0,-0.0015914915500000002
 06/29  14:51:00,0.235530246,-0.044156843,18,20,0.5,17.59664223414,20.42667862700001,0.5448167606499998,0.0,0.0,-0.00220784215
 06/29  14:52:00,0.220922353,-0.027524347,18,20,0.5,17.59664223414,20.42667862700001,0.5461929779999999,0.0,0.0,-0.0013762173500000002
 06/29  14:53:00,0.193500518,0.000461302,18,20,0.5,17.59664223414,20.42667862700001,0.5461699128999998,0.0,0.0,2.3065100000000004e-05
 06/29  14:54:00,0.193756797,0.001742696,18,20,0.5,17.59664223414,20.42667862700001,0.5460827780999998,0.0,0.0,8.71348e-05
 06/29  14:55:00,0.200163767,-0.001717068,18,20,0.5,17.59664223414,20.42667862700001,0.5461686314999998,0.0,0.0,-8.585340000000001e-05
 06/29  14:56:00,0.206570738,-0.004100461,18,20,0.5,17.59664223414,20.42667862700001,0.5463736545499999,0.0,0.0,-0.00020502305
 06/29  14:57:00,0.205545623,0.000589441,18,20,0.5,17.59664223414,20.42667862700001,0.5463441824999998,0.0,0.0,2.9472050000000002e-05
 06/29  14:58:00,0.202726556,0.005586878,18,20,0.5,17.59664223414,20.42667862700001,0.5460648385999999,0.0,0.0,0.0002793439
 06/29  14:59:00,0.202470277,0.005740646,18,20,0.5,17.59664223414,20.42667862700001,0.5457778062999998,0.0,0.0,0.00028703230000000005
 06/29  15:00:00,0.199394931,0.00666325,18,20,0.5,17.59664223414,20.42667862700001,0.5454446437999998,0.0,0.0,0.00033316250000000003
 06/29  15:01:00,0.198369815,0.003972323,18,20,0.5,17.59664223414,20.42667862700001,0.5452460276499997,0.0,0.0,0.00019861615
 06/29  15:02:00,0.20170144,-0.001281394,18,20,0.5,17.59664223414,20.42667862700001,0.5453100973499997,0.0,0.0,-6.40697e-05
 06/29  15:03:00,0.207595853,-0.005766273,18,20,0.5,17.59664223414,20.42667862700001,0.5455984109999997,0.0,0.0,-0.00028831365
 06/29  15:04:00,0.221691189,-0.01706817,18,20,0.5,17.59664223414,20.42667862700001,0.5464518194999998,0.0,0.0,-0.0008534085000000001
 06/29  15:05:00,0.249369303,-0.03982573,18,20,0.5,17.59664223414,20.42667862700001,0.5484431059999998,0.0,0.0,-0.0019912865
 06/29  15:06:00,0.292936704,-0.074756535,18,20,0.5,17.61009841044,20.411727320000008,0.5521809327499998,-0.014951306999999999,-0.013456176299999999,-0.00373782675
 06/29  15:07:00,0.674792163,-0.40968734,18,20,0.5,17.68384213164,20.329789852000008,0.5726652997499998,-0.081937468,-0.0737437212,-0.020484367000000003
 06/29  15:08:00,0.253982322,0.016248078,18,20,0.5,17.68384213164,20.329789852000008,0.5718528958499998,0.0,0.0,0.0008124039
 06/29  15:09:00,0.230404669,0.04261917,18,20,0.5,17.68384213164,20.329789852000008,0.5697219373499998,0.0,0.0,0.0021309585
 06/29  15:10:00,0.228354439,0.047565351,18,20,0.5,17.68384213164,20.329789852000008,0.5673436697999997,0.0,0.0,0.0023782675500000003
 06/29  15:11:00,0.260645572,0.021501793,18,20,0.5,17.68384213164,20.329789852000008,0.5662685801499997,0.0,0.0,0.0010750896500000002
 06/29  15:12:00,0.276534859,0.013095848,18,20,0.5,17.68384213164,20.329789852000008,0.5656137877499997,0.0,0.0,0.0006547924000000001
 06/29  15:13:00,0.292424147,0.00568939,18,20,0.5,17.68384213164,20.329789852000008,0.5653293182499997,0.0,0.0,0.0002844695
 06/29  15:14:00,0.803956694,-0.447616607,18,20,0.5,17.7644131209,20.240266530600007,0.5877101485999997,-0.0895233214,-0.08057098926,-0.022380830350000002
 06/29  15:15:00,0.433633783,-0.058867248,18,20,0.5,17.77500922554,20.228493081000007,0.5906535109999997,-0.0117734496,-0.01059610464,-0.0029433624
 06/29  15:16:00,0.396217073,-0.011122501,18,20,0.5,17.77500922554,20.228493081000007,0.5912096360499998,0.0,0.0,-0.00055612505
 06/29  15:17:00,0.398523583,-0.041055869,18,20,0.5,17.77500922554,20.228493081000007,0.5932624294999997,0.0,0.0,-0.00205279345
 06/29  15:18:00,0.395191958,-0.02360328,18,20,0.5,17.77500922554,20.228493081000007,0.5944425934999997,0.0,0.0,-0.001180164
 06/29  15:19:00,0.281916715,0.094823167,18,20,0.5,17.75794105548,20.247457714400007,0.5897014351499997,0.0189646334,0.017068170060000002,0.00474115835
 06/29  15:20:00,0.261158129,0.118862122,18,20,0.5,17.73654587352,20.271230138800007,0.5837583290499997,0.0237724244,0.02139518196,0.0059431061000000006
 06/29  15:21:00,0.238861871,0.13898001,18,20,0.5,17.711529471720002,20.299026140800006,0.5768093285499997,0.027796001999999997,0.025016401799999997,0.0069490005
 06/29  15:22:00,0.227329323,0.145592005,18,20,0.5,17.685322910820002,20.328144541800008,0.5695297282999997,0.029118401,0.0262065609,0.0072796002500000005
 06/29  15:23:00,0.261158129,0.108636597,18,20,0.5,17.665768323360002,20.349871861200008,0.5640978984499997,0.0217273194,0.019554587459999998,0.00543182985
 06/29  15:24:00,0.493090472,-0.154382368,18,20,0.5,17.6935571496,20.31899538760001,0.5718170168499996,-0.030876473600000003,-0.02778882624,-0.0077191184
 06/29  15:25:00,0.264489754,0.057303947,18,20,0.5,17.68324243914,20.33045617700001,0.5689518194999996,0.0114607894,0.01031471046,0.0028651973500000002
 06/29  15:26:00,0.268077658,0.040902101,18,20,0.5,17.68324243914,20.33045617700001,0.5669067144499996,0.0,0.0,0.0020451050500000004
 06/29  15:27:00,0.279097647,0.017939519,18,20,0.5,17.68324243914,20.33045617700001,0.5660097384999996,0.0,0.0,0.00089697595
 06/29  15:28:00,0.252700928,0.030087135,18,20,0.5,17.68324243914,20.33045617700001,0.5645053817499995,0.0,0.0,0.0015043567500000001
 06/29  15:29:00,0.274997186,0.007098924,18,20,0.5,17.68324243914,20.33045617700001,0.5641504355499996,0.0,0.0,0.00035494620000000004
 06/29  15:30:00,0.219897237,0.058072783,18,20,0.5,17.672789338199998,20.34207073360001,0.5612467963999995,0.0116145566,0.01045310094,0.0029036391500000002
 06/29  15:31:00,0.217590728,0.058252178,18,20,0.5,17.662303946159998,20.35372116920001,0.5583341874999995,0.011650435600000002,0.010485392040000001,0.0029126089000000004
 06/29  15:32:00,0.195038191,0.077575602,18,20,0.5,17.648340337799997,20.36923628960001,0.5544554073999995,0.015515120399999999,0.01396360836,0.0038787800999999997
 06/29  15:33:00,0.194013075,0.071886213,18,20,0.5,17.635400819459996,20.38361353220001,0.5508610967499995,0.014377242600000001,0.012939518340000001,0.0035943106500000003
 06/29  15:34:00,0.233223737,0.006688877,18,20,0.5,17.635400819459996,20.38361353220001,0.5505266528999995,0.0,0.0,0.00033444385000000004
 06/29  15:35:00,0.214259103,0.020630446,18,20,0.5,17.635400819459996,20.38361353220001,0.5494951305999994,0.0,0.0,0.0010315223
 06/29  15:36:00,0.211952594,0.017324449,18,20,0.5,17.635400819459996,20.38361353220001,0.5486289081499994,0.0,0.0,0.00086622245
 06/29  15:37:00,0.198113537,0.023065095,18,20,0.5,17.635400819459996,20.38361353220001,0.5474756533999994,0.0,0.0,0.00115325475
 06/29  15:38:00,0.203239113,0.012993337,18,20,0.5,17.635400819459996,20.38361353220001,0.5468259865499994,0.0,0.0,0.0006496668500000001
 06/29  15:39:00,0.609441061,-0.359764223,18,20,0.5,17.700158379599994,20.31166068760001,0.5648141976999994,-0.0719528446,-0.06475756014,-0.01798821115
 06/29  15:40:00,0.641988473,-0.350102512,18,20,0.5,17.763176831759996,20.241640185200012,0.5823193232999994,-0.0700205024,-0.06301845216,-0.0175051256
 06/29  15:41:00,0.223485141,0.068990261,18,20,0.5,17.750758584779994,20.25543823740001,0.5788698102499994,0.0137980522,0.01241824698,0.00344951305
 06/29  15:42:00,0.631737319,-0.295592004,18,20,0.5,17.803965145499994,20.19631983660001,0.5936494104499994,-0.059118400800000005,-0.053206560720000004,-0.014779600200000001
 06/29  15:43:00,0.635837781,-0.255509995,18,20,0.5,17.849956944599995,20.14521783760001,0.6064249101999994,-0.051101999,-0.0459917991,-0.01277549975
 06/29  15:44:00,0.604828042,-0.187339826,18,20,0.5,17.883678113279995,20.10774987240001,0.6157919014999994,-0.037467965199999995,-0.03372116868,-0.0093669913
 06/29  15:45:00,0.588169918,-0.13329062,18,20,0.5,17.907670424879996,20.08109174840001,0.6224564324999994,-0.026658124000000002,-0.023992311600000003,-0.0066645310000000004
 06/29  15:46:00,0.259364177,0.200256279,18,20,0.5,17.871624294659995,20.12114300420001,0.6124436185499994,0.040051255800000005,0.03604613022,0.010012813950000001
 06/29  15:47:00,0.17991774,0.277883137,18,20,0.5,17.821605329999993,20.17671963160001,0.5985494616999995,0.0555766274,0.05001896466,0.01389415685
 06/29  15:48:00,0.15352102,0.299308047,18,20,0.5,17.767729881539992,20.23658124100001,0.5835840593499995,0.0598616094,0.05387544846,0.014965402350000002
 06/29  15:49:00,0.143269867,0.262942081,18,20,0.5,17.72040030695999,20.28916965720001,0.5704369552999995,0.0525884162,0.047329574580000006,0.01314710405
 06/29  15:50:00,0.161209385,0.196924654,18,20,0.5,17.68495386923999,20.32855458800001,0.5605907225999995,0.0393849308,0.03544643772,0.0098462327
 06/29  15:51:00,0.117898262,0.229677089,18,20,0.5,17.64361199321999,20.37449000580001,0.5491068681499995,0.0459354178,0.04134187602,0.01148385445
 06/29  15:52:00,0.121998724,0.174602768,18,20,0.5,17.61218349497999,20.40941055940001,0.5403767297499995,0.0349205536,0.03142849824,0.0087301384
 06/29  15:53:00,0.120204772,0.124833419,18,20,0.5,17.58971347955999,20.434377243200007,0.5341350587999996,0.024966683800000004,0.022470015420000003,0.00624167095
 06/29  15:54:00,0.123023839,0.073833931,18,20,0.5,17.57642337197999,20.449144029400006,0.5304433622499996,0.0147667862,0.01329010758,0.0036916965500000004
 06/29  15:55:00,0.120973608,0.029164531,18,20,0.5,17.57642337197999,20.449144029400006,0.5289851356999995,0.0,0.0,0.0014582265500000002
 06/29  15:56:00,0.170179144,-0.028959508,18,20,0.5,17.57642337197999,20.449144029400006,0.5304331110999995,0.0,0.0,-0.0014479754
 06/29  15:57:00,0.129687089,0.006509482,18,20,0.5,17.57642337197999,20.449144029400006,0.5301076369999995,0.0,0.0,0.0003254741
 06/29  15:58:00,0.128149416,0.005509995,18,20,0.5,17.57642337197999,20.449144029400006,0.5298321372499996,0.0,0.0,0.00027549975
 06/29  15:59:00,0.124048954,0.007688365,18,20,0.5,17.57642337197999,20.449144029400006,0.5294477189999995,0.0,0.0,0.00038441825
 06/29  16:00:00,0.141732194,-0.011942594,18,20,0.0,17.57642337197999,20.449144029400006,0.0,0.0,0.0,-0.0005971297000000001
 06/29  16:01:00,0.159671712,-0.025704767,18,20,0.0,17.57642337197999,20.449144029400006,0.0,0.0,0.0,-0.00128523835
 06/29  16:02:00,0.14480754,-0.008559713,18,20,0.0,17.57642337197999,20.449144029400006,0.0,0.0,0.0,-0.00042798565000000003
 06/29  16:03:00,0.141988473,-0.003562276,18,20,0.0,17.57642337197999,20.449144029400006,0.0,0.0,0.0,-0.0001781138
 06/29  16:04:00,0.135068944,0.004561763,18,20,0.0,17.57642337197999,20.449144029400006,0.0,0.0,0.0,0.00022808815
 06/29  16:05:00,0.145063819,-0.00302409,18,20,0.0,17.57642337197999,20.449144029400006,0.0,0.0,0.0,-0.0001512045
 06/29  16:06:00,0.16659124,-0.024910302,18,20,0.0,17.57642337197999,20.449144029400006,0.0,0.0,0.0,-0.0012455151
 06/29  16:07:00,0.278328811,-0.121783701,18,20,0.0,17.598344438159987,20.424787289200008,0.0,-0.0243567402,-0.02192106618,-0.00608918505
 06/29  16:08:00,0.537682988,-0.340184521,18,20,0.0,17.659577651939987,20.35675038500001,0.0,-0.0680369042,-0.061233213780000004,-0.017009226050000003
 06/29  16:09:00,0.532557412,-0.294208099,18,20,0.0,17.712535109759987,20.29790876520001,0.0,-0.0588416198,-0.05295745782,-0.01471040495
 06/29  16:10:00,0.525125325,-0.248436699,18,20,0.0,17.75725371557999,20.24822142540001,0.0,-0.0496873398,-0.04471860582,-0.012421834950000002
 06/29  16:11:00,0.511286269,-0.199436187,18,20,0.0,17.79315222923999,20.208334188000013,0.0,-0.0398872374,-0.03589851366,-0.00997180935
 06/29  16:12:00,0.498984885,-0.151717068,18,20,0.0,17.82046130147999,20.177990774400012,0.0,-0.0303434136,-0.027309072240000003,-0.007585853400000001
 06/29  16:13:00,0.482070482,-0.100794465,18,20,0.0,17.83860430517999,20.15783188140001,0.0,-0.020158893,-0.0181430037,-0.00503972325
 06/29  16:14:00,0.465156079,-0.050871348,18,20,0.0,17.83860430517999,20.14765761180001,0.0,-0.010174269599999999,0.0,-0.0025435674
 06/29  16:15:00,0.322921328,0.109149154,18,20,0.0,17.81895745745999,20.169487442600012,0.0,0.021829830799999998,0.01964684772,0.0054574577
 06/29  16:16:00,0.240655823,0.198821117,18,20,0.0,17.78316965639999,20.20925166600001,0.0,0.0397642234,0.03578780106,0.00994105585
 06/29  16:17:00,0.203495392,0.228498206,18,20,0.0,17.74203997931999,20.25495130720001,0.0,0.0456996412,0.04112967708,0.0114249103
 06/29  16:18:00,0.20400795,0.194618145,18,20,0.0,17.70700871321999,20.29387493620001,0.0,0.038923629,0.0350312661,0.00973090725
 06/29  16:19:00,0.44080959,-0.051358278,18,20,0.0,17.70700871321999,20.28360328060001,0.0,-0.010271655599999999,0.0,-0.0025679139
 06/29  16:20:00,0.237067919,0.123577653,18,20,0.0,17.68476473567999,20.30831881120001,0.0,0.024715530599999997,0.022243977539999998,0.00617888265
 06/29  16:21:00,0.436196571,-0.083059969,18,20,0.0,17.69971553009999,20.29170681740001,0.0,-0.0166119938,-0.01495079442,-0.00415299845
 06/29  16:22:00,0.429533321,-0.083341876,18,20,0.0,17.71471706777999,20.27503844220001,0.0,-0.0166683752,-0.01500153768,-0.0041670938
 06/29  16:23:00,0.414925428,-0.075448488,18,20,0.0,17.72829779561999,20.25994874460001,0.0,-0.0150896976,-0.01358072784,-0.0037724244
 06/29  16:24:00,0.40134265,-0.068247053,18,20,0.0,17.74058226515999,20.24629933400001,0.0,-0.013649410600000002,-0.01228446954,-0.0034123526500000004
 06/29  16:25:00,0.396473352,-0.056022552,18,20,0.0,17.75066632451999,20.23509482360001,0.0,-0.0112045104,-0.01008405936,-0.0028011276000000002
 06/29  16:26:00,0.398779862,-0.042516658,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,-0.0021258329
 06/29  16:27:00,0.403649159,-0.027370579,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,-0.00136852895
 06/29  16:28:00,0.402624044,-0.006483854,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,-0.0003241927
 06/29  16:29:00,0.396473352,-0.004766786,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,-0.00023833930000000003
 06/29  16:30:00,0.387759872,0.019015889,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0009507944500000001
 06/29  16:31:00,0.37725244,0.023628908,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0011814454
 06/29  16:32:00,0.37058919,0.024397745,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.00121988725
 06/29  16:33:00,0.365976171,0.024115838,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0012057919000000002
 06/29  16:34:00,0.356237576,0.029343926,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0014671963000000001
 06/29  16:35:00,0.344705028,0.035699641,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0017849820499999999
 06/29  16:36:00,0.332403644,0.041363404,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0020681702
 06/29  16:37:00,0.319589703,0.045771399,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.00228856995
 06/29  16:38:00,0.316770636,0.040005125,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.00200025625
 06/29  16:39:00,0.314720405,0.033880062,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0016940031000000002
 06/29  16:40:00,0.309594828,0.031189134,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0015594567
 06/29  16:41:00,0.306263203,0.027421835,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.00137109175
 06/29  16:42:00,0.297293444,0.02906202,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.001453101
 06/29  16:43:00,0.288836243,0.029805228,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0014902614
 06/29  16:44:00,0.27627858,0.034366991,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.00171834955
 06/29  16:45:00,0.267308821,0.03559713,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0017798565
 06/29  16:46:00,0.258082783,0.037391082,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0018695541
 06/29  16:47:00,0.260133014,0.029395182,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0014697591
 06/29  16:48:00,0.260133014,0.02373142,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.001186571
 06/29  16:49:00,0.256032553,0.021963095,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0010981547499999999
 06/29  16:50:00,0.251163255,0.020989236,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0010494618
 06/29  16:51:00,0.229635833,0.034853921,18,20,0.0,17.75066632451999,20.23509482360001,0.0,0.0,0.0,0.0017426960500000002
 06/29  16:52:00,0.075612255,0.16670938,18,20,0.0,17.72065863611999,20.268436699600013,0.0,0.033341876,0.0300076884,0.008335469
 06/29  16:53:00,0.064848544,0.155074321,18,20,0.0,17.69274525833999,20.299451563800012,0.0,0.0310148642,0.027913377779999998,0.00775371605
 06/29  16:54:00,0.056391343,0.141542799,18,20,0.0,17.66726755451999,20.32776012360001,0.0,0.0283085598,0.025477703820000003,0.00707713995
 06/29  16:55:00,0.068692727,0.109379805,18,20,0.0,17.647579189619993,20.34963608460001,0.0,0.021875961,0.0196883649,0.00546899025
 06/29  16:56:00,0.134300108,0.031394157,18,20,0.0,17.647579189619993,20.34963608460001,0.0,0.0,0.0,0.0015697078500000001
 06/29  16:57:00,0.207339575,-0.046924654,18,20,0.0,17.647579189619993,20.34963608460001,0.0,0.0,0.0,-0.0023462327000000004
 06/29  16:58:00,0.202470277,-0.04782163,18,20,0.0,17.647579189619993,20.34963608460001,0.0,0.0,0.0,-0.0023910815
 06/29  16:59:00,0.195550748,-0.046950282,18,20,0.0,17.647579189619993,20.34963608460001,0.0,0.0,0.0,-0.0023475141000000002
 06/29  17:00:00,0.192475402,-0.049743721,18,20,0.0,17.647579189619993,20.34963608460001,0.0,0.0,0.0,-0.00248718605
 06/29  17:01:00,0.191706566,-0.052767812,18,20,0.0,17.647579189619993,20.339082522200012,0.0,-0.0105535624,0.0,-0.0026383906
 06/29  17:02:00,0.189912614,-0.039543824,18,20,0.0,17.647579189619993,20.339082522200012,0.0,0.0,0.0,-0.0019771912
 06/29  17:03:00,0.181199134,-0.019195285,18,20,0.0,17.647579189619993,20.339082522200012,0.0,0.0,0.0,-0.00095976425
 06/29  17:04:00,0.177098672,-0.00302409,18,20,0.0,17.647579189619993,20.339082522200012,0.0,0.0,0.0,-0.0001512045
 06/29  17:05:00,0.172229375,0.012198872,18,20,0.0,17.647579189619993,20.339082522200012,0.0,0.0,0.0,0.0006099436
 06/29  17:06:00,0.169154029,0.01875961,18,20,0.0,17.647579189619993,20.339082522200012,0.0,0.0,0.0,0.0009379805
 06/29  17:07:00,0.159671712,0.023475141,18,20,0.0,17.647579189619993,20.339082522200012,0.0,0.0,0.0,0.0011737570500000001
 06/29  17:08:00,0.045371353,0.122065608,18,20,0.0,17.625607380179993,20.36349564380001,0.0,0.0244131216,0.02197180944,0.006103280400000001
 06/29  17:09:00,0.058185295,0.09551512,18,20,0.0,17.608414658579992,20.38259866780001,0.0,0.019103024,0.0171927216,0.004775756
 06/29  17:10:00,0.045627632,0.093388006,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.018677601199999998,0.01680984108,0.0046694003
 06/29  17:11:00,0.146345213,-0.01186571,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,-0.0005932855
 06/29  17:12:00,0.096627119,0.028523834,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,0.0014261917
 06/29  17:13:00,0.137375454,-0.016606869,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,-0.00083034345
 06/29  17:14:00,0.134556386,-0.018042029,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,-0.0009021014500000001
 06/29  17:15:00,0.128918252,-0.016735007,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,-0.00083675035
 06/29  17:16:00,0.127380579,-0.019374679,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,-0.0009687339499999999
 06/29  17:17:00,0.123280118,-0.018913378,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,-0.0009456689000000001
 06/29  17:18:00,0.120204772,-0.00835469,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,-0.0004177345
 06/29  17:19:00,0.115079195,0.002460277,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,0.00012301385
 06/29  17:20:00,0.109184782,0.014710405,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,0.00073552025
 06/29  17:21:00,0.104828042,0.014915428,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,0.0007457714
 06/29  17:22:00,0.102008975,0.018272681,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,0.00091363405
 06/29  17:23:00,0.100215023,0.016350589,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,0.0008175294499999999
 06/29  17:24:00,0.094064331,0.018452076,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,0.0009226038000000001
 06/29  17:25:00,0.08996387,0.018657099,18,20,0.0,17.59160481749999,20.40127626900001,0.0,0.0,0.0,0.00093285495
 06/29  17:26:00,0.040502055,0.059431061,18,20,0.0,17.58090722651999,20.41316248120001,0.0,0.0118862122,0.01069759098,0.0029715530500000003
 06/29  17:27:00,0.039733219,0.051845207,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0103690414,0.0,0.00259226035
 06/29  17:28:00,0.079712717,0.007816504,18,20,0.0,17.58090722651999,20.423531522600012,0.0,0.0,0.0,0.00039082520000000004
