DATE (MM/DD/YYYY),HOUR-MST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Dew Point Temp [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 10m [m/s],Avg Station Pressure [mBar]
2/29/2024,22,-1.8401,-0.3136,-0.3656,-0.5457,-9.6922,50.0835,4.2292,827.1016
2/29/2024,23,-2.0777,0.5173,-0.1783,1.3171,-9.0647,45.9068,4.2012,826.7767
3/1/2024,0,-2.2136,0.4241,-0.1972,1.8072,-10.2998,40.6898,3.7554,826.4157
3/1/2024,1,-2.2025,0.9660,0.0670,5.0904,-12.6740,26.3988,5.8596,826.1418
3/1/2024,2,-1.9646,-1.0232,-0.3206,2.7697,-11.8312,33.2745,4.7896,826.3034
3/1/2024,3,-2.3972,0.6701,0.0678,3.6971,-11.5820,31.7877,4.7128,826.1698
3/1/2024,4,-2.1064,0.0785,-0.2077,5.0455,-11.4920,29.1262,4.6320,826.2071
3/1/2024,5,-2.1458,0.3539,-0.2654,5.3568,-11.3633,28.7888,6.7282,825.9654
3/1/2024,6,-1.9185,-0.7552,-0.3313,4.9237,-11.1923,30.1328,6.2742,826.0811
3/1/2024,7,21.7837,132.0514,16.8684,3.7399,-10.5438,34.4313,5.6005,826.3314
3/1/2024,8,128.2050,231.9326,92.6192,5.8446,-10.1437,30.6737,4.9567,826.8461
3/1/2024,9,325.6115,602.2434,100.2733,9.0393,-9.6308,25.7972,4.7373,827.4481
3/1/2024,10,539.4544,921.1080,71.6589,12.4433,-10.7582,18.7213,6.1032,827.3725
3/1/2024,11,679.6892,979.9976,76.1998,14.1198,-11.0793,16.3658,5.5001,827.3437
3/1/2024,12,747.0495,994.7282,74.1620,15.4982,-12.1685,13.7158,4.4572,827.0153
3/1/2024,13,751.1957,997.9709,67.1898,16.5602,-12.2808,12.6865,3.2953,826.3812
3/1/2024,14,701.2896,986.4535,64.7892,17.2972,-12.5243,11.8697,2.5359,825.7337
3/1/2024,15,588.7246,950.7797,62.2528,17.8438,-12.4180,11.5690,2.0980,825.1919
3/1/2024,16,430.4436,883.0589,56.6513,17.7457,-12.4562,11.5997,2.1529,825.0657
3/1/2024,17,235.5339,744.8963,44.3008,17.7345,-12.0303,12.0200,2.2215,824.7434
3/1/2024,18,46.8620,303.5143,18.3034,13.6190,-10.6983,17.6175,2.9716,824.6679
3/1/2024,19,-1.9257,-2.6265,-0.2060,7.8278,-9.9607,27.6095,1.0860,824.9369
3/1/2024,20,-2.2862,-0.5284,-0.1927,6.5289,-10.1471,29.7908,1.8400,825.1857
3/1/2024,21,-1.8994,-1.2127,-0.2355,2.9306,-8.2341,44.0998,2.6628,825.4571
3/1/2024,22,-1.8666,-0.6988,-0.2990,1.5753,-7.9521,49.3778,2.6675,825.4556
3/1/2024,23,-1.9344,-0.3717,-0.1606,1.8736,-8.0462,48.1062,3.6324,825.1636
3/2/2024,0,-2.5891,1.6264,0.0722,4.0472,-9.0701,39.0900,5.1642,824.8271
3/2/2024,1,-2.6105,0.0893,-0.0098,6.4087,-9.4523,31.1693,6.1261,824.8132
3/2/2024,2,-1.6486,-2.1929,-0.3783,2.5016,-9.1913,42.6638,4.0073,824.6376
3/2/2024,3,-2.1417,0.8274,-0.0674,2.0998,-8.7230,44.9963,2.6350,824.0081
3/2/2024,4,-1.3810,-1.1708,-0.3740,0.6544,-8.2011,51.7177,2.8294,823.6714
3/2/2024,5,-1.5816,-0.5637,-0.3355,-1.5313,-8.0848,61.0342,4.0158,823.3515
3/2/2024,6,-1.9512,0.5414,-0.1031,-0.3901,-7.8502,57.1507,4.5558,822.9474
3/2/2024,7,6.3365,48.1100,7.3115,2.6702,-8.1987,45.0163,5.6560,822.6655
3/2/2024,8,93.3545,202.6119,53.0794,4.9010,-8.3556,37.7815,3.6876,822.8175
3/2/2024,9,330.7117,623.2753,101.8152,10.8303,-8.7702,24.7930,3.8911,822.7631
3/2/2024,10,537.2505,751.7306,151.1787,14.3903,-11.8652,15.1288,6.9299,822.3188
3/2/2024,11,633.7332,768.6063,158.8767,16.2272,-13.6377,11.6282,6.1529,821.5928
3/2/2024,12,772.2715,929.6281,139.4582,17.3428,-13.5225,10.9173,8.2640,820.6886
3/2/2024,13,763.5868,995.4699,77.7396,18.6265,-14.0888,9.6335,6.7549,819.0402
3/2/2024,14,710.3894,988.4358,69.0836,19.3775,-14.7017,8.7243,9.0846,817.5004
3/2/2024,15,600.6963,962.6975,63.2679,19.2702,-14.4495,8.9655,10.3860,816.7976
3/2/2024,16,442.0286,901.8875,56.4264,18.8815,-14.5232,9.1322,10.5525,816.4154
3/2/2024,17,244.1707,768.0393,44.2303,17.8302,-14.7387,9.5972,9.8240,815.9758
3/2/2024,18,48.8029,303.0961,17.7490,15.1862,-14.4637,11.6525,7.2525,815.5386
3/2/2024,19,-2.8735,-0.1574,-0.0732,12.9395,-13.7943,14.1922,7.7884,815.4456
3/2/2024,20,-2.6560,-1.1232,-0.2102,11.9665,-12.7112,16.5807,6.6714,815.2314
3/2/2024,21,-2.0606,0.0665,-0.2985,9.9228,-11.4010,21.0603,5.5202,814.9440
3/2/2024,22,-1.7046,-0.3061,-0.2263,10.8898,-10.9770,20.3937,5.1342,814.5629
3/2/2024,23,-1.5654,-1.2124,-0.2514,8.8982,-10.2633,24.7623,2.9607,814.4019
3/3/2024,0,-1.3201,-1.5182,-0.3780,4.7799,-9.1118,35.9513,2.4652,814.3332
3/3/2024,1,-1.5850,0.2055,-0.2631,3.7046,-8.3563,41.0368,1.4500,814.3584
3/3/2024,2,-1.5216,0.4079,0.1181,6.1617,-6.0763,41.1420,1.3314,814.1575
3/3/2024,3,-0.6797,-1.1770,-0.3558,3.7132,-2.4457,64.8722,5.1131,816.1957
3/3/2024,4,-1.4890,-1.1016,-0.3783,1.7781,-0.2422,86.7018,5.2300,817.9345
3/3/2024,5,-0.7185,-0.1337,-0.3771,-0.0496,-0.8912,94.0517,2.5759,819.2192
3/3/2024,6,-1.0356,-0.0803,-0.3742,-0.1727,-1.0158,94.0417,1.5483,819.7249
3/3/2024,7,3.5761,0.0390,4.4537,-0.4080,-1.4659,92.6117,2.0219,820.3502
3/3/2024,8,89.6211,102.6594,63.3974,0.4227,-5.7093,63.7770,4.4476,820.8742
3/3/2024,9,371.0051,792.0136,72.4772,3.2745,-10.7172,35.7323,5.6458,821.1371
3/3/2024,10,552.0988,957.5782,61.0010,5.4932,-13.5953,23.9558,5.3322,821.1033
3/3/2024,11,684.7041,999.3747,62.0666,6.9919,-14.4060,20.0890,3.0978,820.8867
3/3/2024,12,754.1797,1007.0893,66.3075,8.3914,-10.8383,24.4183,4.3695,820.5408
3/3/2024,13,723.9740,881.4239,113.9571,10.0540,-10.0350,23.2407,4.9301,819.5841
3/3/2024,14,655.5738,744.8967,169.5471,11.3382,-11.8202,18.5708,6.6200,818.8172
3/3/2024,15,612.7209,951.4152,82.1444,12.2913,-12.9977,15.7988,8.3209,818.5229
3/3/2024,16,420.8001,828.8460,70.9431,11.0963,-11.7915,18.8548,4.7115,818.8858
3/3/2024,17,247.2502,757.7068,47.2870,9.8338,-11.1535,21.5662,4.6748,819.2239
3/3/2024,18,47.7089,249.5253,19.2341,6.9575,-9.8410,29.4827,4.4670,819.7846
3/3/2024,19,-1.6070,-1.6422,-0.1886,2.3855,-7.9581,46.5957,3.9611,820.8119
3/3/2024,20,-1.7459,-0.9804,-0.3784,-0.4828,-6.4803,63.8987,7.1526,822.3255
3/3/2024,21,-1.7598,-0.7824,-0.3782,-1.9525,-7.3549,66.5305,4.6597,823.0337
3/3/2024,22,-1.8328,-0.2374,-0.2195,-3.0382,-8.0727,68.2200,2.7391,824.2507
3/3/2024,23,-1.6322,-0.7720,-0.2105,-4.4505,-8.7162,72.1997,2.9012,824.3984
3/4/2024,0,-1.6230,-0.4396,-0.1280,-5.5365,-9.3298,74.6272,3.2612,824.5547
3/4/2024,1,-1.5521,-0.4753,-0.0175,-6.7890,-9.9342,78.3057,3.2648,824.6052
3/4/2024,2,-1.5225,-0.2697,-0.0002,-7.5125,-10.2395,80.8133,3.3508,825.0898
3/4/2024,3,-1.6225,0.0321,-0.0009,-7.0534,-10.3017,77.6300,3.2725,825.1677
3/4/2024,4,-1.5840,-0.2015,-0.0024,-7.6625,-10.5778,79.6145,2.1663,825.4396
3/4/2024,5,-1.6203,0.2284,-0.0418,-6.6356,-10.4047,74.5995,3.6775,825.9509
3/4/2024,6,-1.5719,0.0354,-0.0345,-7.1324,-10.5117,76.8085,3.9545,826.3992
3/4/2024,7,18.3469,146.7823,10.9370,-6.7300,-10.5045,74.5198,3.4460,826.9020
3/4/2024,8,180.5117,672.1030,43.0828,-3.6318,-9.4602,64.1380,4.0113,827.3884
3/4/2024,9,381.3518,856.5524,59.0213,-0.3931,-8.6087,53.8812,3.3299,827.7588
3/4/2024,10,549.4124,933.2510,65.0760,1.9640,-7.8166,48.3363,2.7542,827.4552
3/4/2024,11,685.7919,961.9346,80.6149,3.9357,-8.3889,40.2307,4.2397,827.0914
3/4/2024,12,569.6466,505.1500,226.4576,4.6234,-8.9967,36.5312,5.4288,826.8179
3/4/2024,13,784.7789,944.1788,128.3158,6.6380,-9.3320,31.0282,6.8298,825.8544
3/4/2024,14,711.0597,976.8985,70.3034,8.3721,-9.7822,26.5273,7.8044,824.6593
3/4/2024,15,599.0713,944.5204,66.5286,8.8478,-9.8248,25.5820,7.1940,824.3396
3/4/2024,16,439.4363,881.1684,60.5809,9.2392,-9.9118,24.7448,6.5338,824.1944
3/4/2024,17,248.5397,742.9862,49.1690,8.8195,-10.1595,24.9647,6.5345,824.1951
3/4/2024,18,48.1339,252.2445,20.9190,7.1571,-10.0260,28.3090,5.2575,824.5975
3/4/2024,19,-1.6597,-1.7918,-0.0674,2.8661,-9.3438,40.4620,3.3751,825.1078
3/4/2024,20,-1.9260,-0.7175,-0.3549,0.4343,-8.7467,50.2020,2.1352,825.7731
3/4/2024,21,-2.0979,-0.1711,-0.2319,0.6903,-6.8247,57.2597,3.8598,826.6386
3/4/2024,22,-1.9985,-0.6266,-0.2892,-0.3776,-5.9731,65.9002,1.9608,827.9663
3/4/2024,23,-1.7638,-1.0605,-0.3503,-2.2364,-7.1018,69.3343,1.7049,828.8601
3/5/2024,0,-2.0273,-0.0005,-0.1297,-2.7118,-7.5413,69.4710,1.7938,829.6821
3/5/2024,1,-1.8671,-0.5812,-0.1233,-3.1752,-7.8711,70.0145,1.5955,830.4892
3/5/2024,2,-1.3278,-1.0349,-0.1259,-5.8997,-8.8495,79.7642,0.2717,830.8811
3/5/2024,3,-1.2761,-1.0948,-0.0075,-9.0533,-10.7098,87.7900,1.6258,830.8414
3/5/2024,4,-1.5112,-0.0466,0.0000,-9.1897,-10.7415,88.5000,2.4644,830.8338
3/5/2024,5,-1.4903,-0.2231,0.0000,-8.8838,-10.7495,86.3433,2.6702,831.4054
3/5/2024,6,-1.5156,0.1004,0.0000,-9.2542,-10.9450,87.5133,3.4375,831.9180
3/5/2024,7,17.6749,125.2311,10.3485,-8.7748,-10.5950,86.6783,2.6694,832.1584
3/5/2024,8,181.8756,673.4770,42.1673,-4.0505,-8.2229,73.1528,2.6740,832.9008
3/5/2024,9,381.6889,846.9711,58.4724,-0.6885,-9.3275,52.0315,5.7689,833.1871
3/5/2024,10,552.4635,922.7471,68.5572,0.7800,-7.8542,52.4523,6.7246,832.9451
3/5/2024,11,683.3492,956.2949,77.2872,2.4224,-7.1151,49.3652,5.9068,832.4473
3/5/2024,12,744.2956,953.3460,84.5834,4.3406,-6.4134,45.5218,5.4347,831.5258
3/5/2024,13,730.9652,845.8139,138.8366,6.3929,-6.7868,38.4073,5.4791,830.4202
3/5/2024,14,475.8455,314.4338,264.0234,7.5407,-6.7616,35.5157,5.3682,829.3735
3/5/2024,15,363.3539,69.6665,326.7556,8.3858,-6.4376,34.3622,6.1913,828.6818
3/5/2024,16,224.4961,65.6905,200.2092,8.7585,-6.3554,33.7122,7.1704,828.3278
3/5/2024,17,136.3723,79.2620,115.1955,8.4487,-6.0191,35.3437,7.0769,827.9272
3/5/2024,18,31.2755,56.2034,28.2641,6.6654,-4.8815,43.5577,6.8176,827.6626
3/5/2024,19,-1.4635,-1.3000,-0.0930,4.0004,-5.0082,51.9678,3.7418,828.5990
3/5/2024,20,-1.8429,-0.8466,-0.3783,1.5529,-5.1710,60.9772,4.0563,828.9704
3/5/2024,21,-1.8522,-0.5422,-0.3658,-0.0262,-5.2330,67.9753,3.5762,829.0601
3/5/2024,22,-1.7688,-0.6703,-0.2887,-1.5041,-5.2810,75.4512,3.3256,828.9334
3/5/2024,23,-2.1209,1.0038,0.1122,0.5109,-5.0357,66.5590,4.9236,828.7598
3/6/2024,0,-1.7736,-0.4691,-0.3208,0.4204,-5.4820,64.5637,4.7793,828.4443
3/6/2024,1,-1.7807,-0.1086,-0.3785,-0.1930,-4.8256,70.9538,5.3649,827.8553
3/6/2024,2,-1.7600,-0.1980,-0.3786,-0.4651,-4.6600,73.2700,5.0853,827.2246
3/6/2024,3,-1.7784,0.1014,-0.3631,-0.4368,-4.7598,72.5938,4.7857,826.3372
3/6/2024,4,-1.4872,-0.8102,-0.3760,-2.0809,-5.3183,78.5113,4.0600,825.8801
3/6/2024,5,-1.7945,0.2837,-0.0536,-1.7117,-5.6133,74.8132,2.8807,825.7709
3/6/2024,6,-1.7100,-0.0291,-0.1180,-1.1321,-6.5920,66.6643,2.6304,825.5797
3/6/2024,7,21.4027,134.9568,12.2612,-2.3489,-6.9566,70.7270,2.1485,825.7167
3/6/2024,8,182.8616,644.3250,43.5933,2.9804,-5.8582,53.3622,1.5565,826.0337
3/6/2024,9,384.6442,848.5901,58.1558,8.5700,-7.2591,32.0458,4.0454,826.0301
3/6/2024,10,556.0140,928.3536,63.3316,11.4223,-10.1222,21.0838,1.8219,825.5921
3/6/2024,11,691.3017,976.0249,67.3759,12.5685,-11.0200,18.1673,2.2103,825.3258
3/6/2024,12,761.7047,986.6833,73.2679,13.3893,-11.6568,16.3712,2.4581,824.9081
3/6/2024,13,779.4803,955.4395,105.7213,14.3553,-12.1440,14.7833,2.3203,824.2140
3/6/2024,14,745.2642,957.0709,108.9672,14.9412,-12.3182,14.0277,2.7955,823.5666
3/6/2024,15,564.2273,599.8216,213.3421,14.8980,-12.3490,14.0365,2.5317,823.2112
3/6/2024,16,206.7794,88.9720,166.7267,13.9200,-12.4837,14.7893,2.6304,823.0001
3/6/2024,17,95.7949,1.5622,97.3485,12.8528,-10.7750,18.2390,1.7073,823.2053
3/6/2024,18,24.7896,2.2687,26.4409,11.5092,-10.4180,20.5425,2.3045,823.7299
3/6/2024,19,-1.1819,-0.8519,-0.0664,8.8433,-9.5035,26.2918,2.6962,824.3319
3/6/2024,20,-1.5014,0.5346,-0.1081,9.7023,-8.8486,26.1458,3.8053,824.9406
3/6/2024,21,-1.2777,-0.9795,-0.3446,8.6873,-5.9110,35.5648,5.7638,825.1752
3/6/2024,22,-1.3379,-0.4576,-0.3780,6.8869,-4.9705,42.5410,4.8412,825.0786
3/6/2024,23,-1.2307,-0.4339,-0.3673,6.1911,-4.4508,46.4465,3.7260,825.4052
3/7/2024,0,-1.2560,-0.6020,-0.3782,4.7507,-3.6197,54.6525,2.4758,825.6942
3/7/2024,1,-1.4862,-0.2408,-0.3732,3.9657,-3.4221,58.5508,2.0400,826.0429
3/7/2024,2,-1.5417,-1.0266,-0.3783,2.4302,-3.5892,64.6348,1.7476,826.0354
3/7/2024,3,-1.5301,-0.5047,-0.3727,0.6648,-3.3072,74.7763,1.2370,825.6323
3/7/2024,4,-1.2935,0.0143,-0.2260,0.2055,-3.1791,77.9872,1.5244,825.3947
3/7/2024,5,-1.2430,-0.4689,-0.3784,-0.2200,-2.6575,83.6525,0.7455,825.3089
3/7/2024,6,-1.2371,0.0749,-0.2322,-1.2275,-2.4797,91.1950,1.4848,825.4195
3/7/2024,7,9.3597,0.2707,10.2362,-0.7559,-2.2592,89.5433,1.1581,825.7536
3/7/2024,8,35.7695,0.4505,36.2889,-0.1125,-1.9697,87.2833,1.1433,826.1204
3/7/2024,9,79.7359,0.6316,80.0501,0.0784,-1.4195,89.6467,1.1846,826.3916
3/7/2024,10,127.8440,0.7268,127.9831,0.5264,-1.1639,88.4317,2.5683,826.2711
3/7/2024,11,337.4912,8.8197,333.6996,1.5305,-0.5301,86.2083,3.9785,826.1648
3/7/2024,12,253.8813,1.2603,253.7809,2.0549,0.1231,87.0883,4.4505,826.0135
3/7/2024,13,114.5793,0.2434,115.1002,1.2790,0.2868,93.0983,5.0866,825.5949
3/7/2024,14,105.2571,0.4642,105.9681,1.3558,-0.1551,89.6900,4.3140,825.3153
3/7/2024,15,91.5170,0.5788,92.2425,2.0172,-0.4600,83.6533,3.6108,825.3251
3/7/2024,16,63.0614,0.2120,63.6512,2.0059,-0.8094,81.5883,3.8085,825.7541
3/7/2024,17,32.6796,-0.1892,33.1964,1.5201,-0.6343,85.5833,3.8419,826.2644
3/7/2024,18,3.2566,-0.4359,3.6641,0.2731,-0.8837,91.9450,4.3240,827.0779
3/7/2024,19,-0.2951,-0.4667,-0.2580,-1.0618,-1.5730,96.3333,4.7368,827.9095
3/7/2024,20,-0.3325,-0.3074,-0.2197,-2.2533,-2.4310,98.7000,4.6395,828.6236
3/7/2024,21,-0.4817,-0.0799,-0.0187,-2.6621,-2.8183,98.8633,3.9608,829.1197
3/7/2024,22,-0.5927,0.0991,-0.0033,-2.8062,-3.0075,98.5250,2.9995,829.6321
3/7/2024,23,-0.4875,-0.2301,-0.0517,-2.9114,-3.2170,97.7650,2.7210,829.9917
3/8/2024,0,-0.4893,-0.2247,-0.0781,-3.3324,-3.6815,97.4417,2.5410,830.5928
3/8/2024,1,-0.3936,-0.1650,-0.0486,-3.7867,-4.0884,97.7817,2.9997,831.1678
3/8/2024,2,-0.5205,0.0853,-0.0109,-4.0154,-4.3157,97.7833,3.1004,831.4601
3/8/2024,3,-0.3858,-0.1984,-0.0811,-4.4175,-4.6969,97.9317,3.1956,831.6665
3/8/2024,4,-0.3342,0.1174,-0.0021,-4.5170,-4.7899,97.9817,2.4391,832.1397
3/8/2024,5,-0.3796,-0.0081,-0.0037,-4.6638,-4.9634,97.7800,2.1186,832.6006
3/8/2024,6,-0.4745,0.1088,-0.0008,-4.6976,-5.0197,97.6167,1.7577,833.1053
3/8/2024,7,3.1232,0.0616,3.4120,-4.6985,-5.0104,97.6900,2.4098,833.7611
3/8/2024,8,27.4453,0.2354,26.9073,-4.7983,-5.1422,97.4483,2.4597,834.7817
3/8/2024,9,111.0128,0.4620,108.4304,-4.6066,-5.0195,96.9517,2.5133,835.4265
3/8/2024,10,215.8117,0.8135,212.3638,-4.3057,-4.8864,95.7300,2.1993,836.0574
3/8/2024,11,286.6206,1.1718,283.6008,-3.7364,-4.9926,91.0317,2.8318,836.3689
3/8/2024,12,348.7545,2.3878,344.9213,-2.9333,-4.9729,85.8367,3.8275,836.3758
3/8/2024,13,380.9922,7.0866,373.3945,-2.1912,-4.8398,82.0957,3.8585,835.9712
3/8/2024,14,266.7689,1.2774,266.5575,-1.7206,-4.9303,78.7252,3.5827,835.8259
3/8/2024,15,149.9934,0.1093,150.8649,-1.7468,-4.8576,79.3037,4.5163,836.0022
3/8/2024,16,137.6722,0.7228,138.6037,-1.3867,-5.4845,73.6570,3.3395,836.2624
3/8/2024,17,72.1411,-0.0524,73.0831,-1.1187,-5.6224,71.4505,2.4813,836.5191
3/8/2024,18,15.7954,-0.2623,16.5157,-1.0783,-5.5731,71.5102,2.8745,836.8176
3/8/2024,19,-0.6991,-0.4679,0.0911,-1.2140,-5.8004,70.9948,2.1618,837.2771
3/8/2024,20,-1.6459,-1.0730,-0.3562,-2.4717,-5.9078,77.3070,0.5116,837.5284
3/8/2024,21,-1.6139,-0.9048,-0.1498,-4.6144,-6.8407,84.4583,1.3237,837.8144
3/8/2024,22,-1.6420,-0.5511,-0.0203,-6.6251,-8.2256,88.3967,1.5764,838.0763
3/8/2024,23,-1.8267,0.2722,0.0000,-6.1294,-7.8639,87.5567,2.3498,838.0248
3/9/2024,0,-1.4907,-0.7053,-0.0002,-7.4193,-8.9470,88.8383,1.9311,837.7851
3/9/2024,1,-1.7006,0.1014,0.0000,-7.1230,-8.5803,89.3383,2.1943,837.4407
3/9/2024,2,-1.8258,0.3038,0.0000,-6.4437,-8.3530,86.3167,3.1597,837.1086
3/9/2024,3,-1.7741,-0.1398,0.0000,-6.1499,-8.2773,84.8883,3.9875,836.6019
3/9/2024,4,-1.7193,-0.4432,-0.0001,-6.9020,-8.9498,85.3333,2.2175,836.3237
3/9/2024,5,-1.8153,0.0625,0.0000,-6.9325,-9.1362,84.2967,3.5619,836.2009
3/9/2024,6,-1.7958,-0.2115,0.0215,-6.7855,-9.2257,82.7633,4.0722,835.9196
3/9/2024,7,29.5630,190.1843,17.9292,-6.1691,-9.0002,80.3693,3.7195,835.9770
3/9/2024,8,205.5504,682.6802,54.7443,-2.7739,-7.1651,71.8027,3.1632,836.3253
3/9/2024,9,410.0698,857.4610,71.6372,0.6456,-6.2370,60.1352,3.8114,836.5069
3/9/2024,10,584.2838,932.2411,81.3571,3.3542,-8.6407,41.4698,2.1329,836.4275
3/9/2024,11,718.6822,967.2001,89.2120,5.8060,-10.8635,29.1542,1.4911,836.1165
3/9/2024,12,791.0879,976.6776,93.6570,7.6925,-12.5370,22.3528,1.2078,835.7228
3/9/2024,13,801.5105,985.8661,88.1367,8.8104,-12.3562,21.0312,1.8548,834.9976
3/9/2024,14,746.0971,982.5698,80.5107,9.8923,-13.9795,17.1218,1.8017,834.2755
3/9/2024,15,629.3237,958.5995,72.3899,10.8515,-15.5490,14.0958,1.5931,833.6048
3/9/2024,16,464.6351,899.2264,64.8984,11.3908,-16.2372,12.8278,1.3675,833.1377
3/9/2024,17,267.6806,765.5563,52.3821,11.6258,-16.0867,12.7930,1.4137,832.8892
3/9/2024,18,68.4293,378.9339,26.4142,10.5363,-15.0667,15.2497,0.3991,832.7284
3/9/2024,19,-0.9603,-3.8551,0.3688,2.4043,-13.8713,29.7883,1.0702,832.5917
3/9/2024,20,-1.6904,-1.3483,-0.3775,-2.4369,-13.8535,41.1713,3.8349,832.7735
3/9/2024,21,-2.2521,0.9515,-0.0922,-1.1940,-12.0357,43.5587,4.2812,832.7884
3/9/2024,22,-2.1127,-0.1155,-0.1170,2.1190,-9.2870,42.9067,4.4170,832.7373
3/9/2024,23,-1.8847,-1.0717,-0.3511,-2.0182,-9.2727,57.6165,1.5040,832.7405
3/10/2024,0,-1.9019,-0.4136,-0.0904,-2.3443,-9.6877,57.1725,1.9143,832.6934
3/10/2024,1,-1.8856,-0.1864,-0.0910,-3.2893,-9.3493,62.8962,3.0770,832.5230
3/10/2024,2,-2.0541,0.0786,-0.0448,-1.8471,-9.6635,55.4433,2.2638,832.6223
3/10/2024,3,-1.7981,-0.4918,-0.1005,-3.4466,-9.9915,60.6673,2.4823,832.2405
3/10/2024,4,-1.9880,0.2808,-0.0048,-3.7280,-10.4668,59.6280,2.5718,832.0380
3/10/2024,5,-1.9519,0.1024,-0.0001,-3.2091,-10.9492,55.1787,2.0802,832.1412
3/10/2024,6,-1.9693,0.0404,-0.0574,-3.4141,-11.7900,52.4458,1.5365,832.4967
3/10/2024,7,33.1564,215.4326,17.3031,-2.2338,-12.2138,46.5213,0.7774,832.8026
3/10/2024,8,217.6286,708.7110,56.3461,4.2433,-13.3985,26.8828,4.1264,833.0123
3/10/2024,9,424.6381,831.9402,92.6202,9.2534,-14.8613,16.7782,4.8715,833.2651
3/10/2024,10,588.0103,877.8815,109.0798,12.4220,-16.8345,11.4212,3.3885,833.2734
3/10/2024,11,727.6793,931.5809,116.3749,14.7582,-18.7780,8.3301,4.7923,832.8562
3/10/2024,12,801.1028,939.3808,126.7012,16.3157,-20.0055,6.7783,3.8491,832.2564
3/10/2024,13,808.8757,942.8702,123.5881,17.2060,-20.2473,6.2662,2.5652,831.5984
3/10/2024,14,754.1979,942.6547,111.9521,18.0925,-20.4828,5.8090,1.5198,830.8146
3/10/2024,15,632.0483,894.3377,109.5839,18.5708,-20.3418,5.7018,2.2056,830.3103
3/10/2024,16,463.2042,818.1056,98.2771,18.2812,-19.3640,6.3210,2.1910,830.1146
3/10/2024,17,266.4924,683.5555,72.9221,17.5305,-19.0192,6.8271,2.2416,830.0046
3/10/2024,18,67.0846,284.0111,33.2713,14.1693,-17.2598,9.9010,2.5523,829.9914
3/10/2024,19,-1.3312,-4.1905,0.1270,6.7215,-16.1653,19.0478,2.2982,830.1188
3/10/2024,20,-1.8869,-1.1989,-0.3668,0.9342,-14.5847,30.3167,3.1327,830.3787
3/10/2024,21,-1.7532,-0.5215,-0.3740,0.2383,-13.6443,34.4923,4.1559,830.5530
3/10/2024,22,-2.1159,0.4396,-0.1376,0.7190,-12.6653,36.5903,3.7521,830.5491
3/10/2024,23,-1.7324,-0.7512,-0.2274,0.4524,-12.3982,37.5945,3.0223,830.2779
3/11/2024,0,-1.8190,-0.4959,-0.3242,-0.5330,-11.8870,42.0325,2.3113,830.0547
3/11/2024,1,-1.7895,-0.4339,-0.2177,-1.6686,-11.8258,45.8373,3.0936,829.8163
3/11/2024,2,-1.9437,0.1028,-0.1315,-1.7179,-12.2295,44.5540,2.1664,829.4386
3/11/2024,3,-1.7847,-0.2861,-0.2020,-2.1056,-11.8945,47.1100,1.3861,828.9898
3/11/2024,4,-1.9250,0.2906,-0.0255,-1.8146,-12.1453,45.3938,3.2392,828.8058
3/11/2024,5,-1.8476,-0.0401,0.0364,-0.4174,-13.4805,36.6002,3.9371,828.8245
3/11/2024,6,-1.6584,0.3975,0.0351,0.5001,-13.6388,33.8153,1.6873,828.9006
3/11/2024,7,19.8594,21.5924,20.0119,0.9581,-12.5713,35.8015,2.6438,829.2611
3/11/2024,8,86.9752,6.5012,88.1922,4.1869,-11.1798,32.1040,2.5933,829.5812
3/11/2024,9,248.5903,29.7645,239.3888,9.4635,-12.8740,19.3087,4.7942,829.9644
3/11/2024,10,310.8332,14.5351,306.5089,11.3235,-13.8582,15.7702,3.9073,830.0447
3/11/2024,11,282.5487,2.1990,284.7143,12.9057,-16.5913,11.2757,1.6100,829.8302
3/11/2024,12,344.7057,8.4645,341.1657,13.5977,-16.5085,10.8478,1.3053,829.6240
3/11/2024,13,347.3661,6.2105,346.7010,14.0297,-15.9650,11.0382,2.4269,829.1124
3/11/2024,14,271.2891,0.8601,273.8761,14.2285,-15.1707,11.6375,3.4820,828.5293
3/11/2024,15,471.5531,264.3698,325.3365,15.0625,-14.2448,11.9003,4.8685,828.1037
3/11/2024,16,427.8305,574.5661,170.3801,15.7172,-14.5608,11.1175,5.4887,827.5786
3/11/2024,17,269.0168,468.5093,127.3971,15.7388,-15.0668,10.6537,4.6339,827.1624
3/11/2024,18,38.9735,24.7111,36.2140,11.5811,-15.6030,13.6057,3.7824,827.0269
3/11/2024,19,-1.4551,-1.8755,0.1095,6.2890,-14.8692,20.3275,2.0674,827.3249
3/11/2024,20,-1.5340,-1.5923,-0.3397,2.7549,-13.0557,30.5218,2.8881,827.4199
3/11/2024,21,-2.2268,0.2376,-0.1065,3.2459,-11.5570,32.9027,1.8820,827.6452
3/11/2024,22,-1.4423,-1.4130,-0.3682,1.0959,-10.6048,41.8173,2.8562,827.6803
3/11/2024,23,-1.7056,-0.1219,-0.1102,-0.8726,-9.7595,51.2102,2.4501,828.2003
3/12/2024,0,-1.4863,-0.8682,-0.2709,-1.3500,-9.6667,53.4292,1.9824,828.3005
