Date/Time,Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 06/15  16:00:00,1071132940.2421621,0.0,439420363.5540451,3011372382.42,2838551040.0,4809435163.752857 
 06/15  17:00:00,749396271.8375785,0.0,370775732.2664425,172821342.42,0.0,1571424319.2966332 
 06/15  18:00:00,669837465.8159615,0.0,367199479.6796873,134416599.66000003,0.0,1431731379.7300148 
 06/15  19:00:00,627198566.444663,0.0,366872144.2745588,96011856.90000002,0.0,1318683325.906967 
 06/15  20:00:00,620030981.3536823,0.0,366681156.57187593,96011856.90000002,0.0,1310332326.317985 
 06/15  21:00:00,619739980.7795573,0.0,366382978.5195759,57607114.13999998,0.0,1255995014.178515 
 06/15  22:00:00,619599375.0534704,0.0,366238894.8530131,57607114.13999998,0.0,1258073919.878798 
 06/15  23:00:00,619414340.0174421,0.0,366048990.7714906,19202371.38,0.0,1206258454.557023 
 06/15  24:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1196039250.2527912 
 06/16  01:00:00,766781295.4893031,7954473.516629353,430146175.21059716,2848152225.69,2838551040.0,4243688084.6421747 
 06/16  02:00:00,841738534.1623615,9505118.650757333,387241614.25448453,2848152225.69,2838551040.0,4279927125.0552983 
 06/16  03:00:00,896727758.0166228,8881669.446920687,387615350.0460236,2848152225.69,2838551040.0,4336524020.695053 
 06/16  04:00:00,863496958.959902,8897539.562960155,390444506.03759295,2848152225.69,2838551040.0,4304965012.017958 
 06/16  05:00:00,705689931.006116,9970134.982858174,393927229.9352914,2848152225.69,2838551040.0,4146339581.434968 
 06/16  06:00:00,834539776.7755332,9503553.227570225,397343156.4045055,2848152225.69,2838551040.0,4282388069.6591406 
 06/16  07:00:00,899823899.0961144,5786583.553364496,401504992.1728165,2857753411.38,2838551040.0,4374994207.396483 
 06/16  08:00:00,734759317.6457224,5792599.7428957755,404181655.82491875,2857753411.38,2838551040.0,4207066292.301096 
 06/16  09:00:00,859845977.2699344,0.0,410790187.0654077,2934562896.9,2838551040.0,4428624398.531776 
 06/16  10:00:00,959464379.9424164,0.0,414317568.71068275,2934562896.9,2838551040.0,4530569590.889223 
 06/16  11:00:00,1078072357.813051,0.0,417761994.34233034,2934562896.9,2838551040.0,4657290401.013566 
 06/16  12:00:00,1053837443.0521485,0.0,420157425.88374305,2934562896.9,2838551040.0,4634871572.864179 
 06/16  13:00:00,1047853561.3524336,0.0,422888141.9166091,2934562896.9,2838551040.0,4632364532.269076 
 06/16  14:00:00,1050648074.6604338,0.0,425407270.66081107,2934562896.9,2838551040.0,4638338547.933444 
 06/16  15:00:00,1042940428.2757784,0.0,423624650.5154782,2867354597.0699997,2838551040.0,4540675003.157328 
 06/16  16:00:00,1045466130.6483294,0.0,424947658.97206306,2867354597.0699997,2838551040.0,4544095947.632433 
 06/16  17:00:00,728709108.628033,0.0,366589924.14409095,28803557.06999999,0.0,1320758991.6169 
 06/16  18:00:00,652987123.3599341,0.0,366163403.9544613,9601185.69,0.0,1215166246.2832696 
 06/16  19:00:00,621623262.5832033,0.0,365999428.3704841,9601185.69,0.0,1185092033.2683523 
 06/16  20:00:00,619276855.272359,0.0,365907891.4732872,9601185.69,0.0,1182634512.9755936 
 06/16  21:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1182997774.0439112 
 06/16  22:00:00,619261744.8284744,4573370.398463208,365892403.4960257,9601185.69,0.0,1187268526.599486 
 06/16  23:00:00,619261744.8284744,6837442.053043616,365892403.4960257,9601185.69,0.0,1189209836.4157603 
 06/16  24:00:00,619261744.8284744,8775682.814428858,365892403.4960257,9601185.69,0.0,1190678647.1315708 
 06/17  01:00:00,740726491.305084,10183419.544122264,433763856.4444392,2848152225.69,2838551040.0,4223291949.8534036 
 06/17  02:00:00,860553235.0834765,9988809.127368525,386144895.6309949,2848152225.69,2838551040.0,4298825422.2273655 
 06/17  03:00:00,842791863.5231668,10028084.29253609,386431655.15194416,2848152225.69,2838551040.0,4280784949.3044686 
 06/17  04:00:00,728625475.9982636,11229204.98873442,389085112.0221553,2848152225.69,2838551040.0,4166594113.627862 
 06/17  05:00:00,1186517246.226797,9943626.330334255,392878962.0313722,2848152225.69,2838551040.0,4642420838.035464 
 06/17  06:00:00,1225941188.7932248,9710712.749418143,396375646.36635935,2848152225.69,2838551040.0,4686462545.933723 
 06/17  07:00:00,1442864486.400049,8047290.115693658,399898699.08411956,2848152225.69,2838551040.0,4911976387.752398 
 06/17  08:00:00,1382941749.2189684,5993712.1867687665,403228287.64633274,2848152225.69,2838551040.0,4852121919.565041 
 06/17  09:00:00,1082717841.682752,3497268.7734206663,406563861.8212161,2848152225.69,2838551040.0,4545193493.518603 
 06/17  10:00:00,1036350500.3735532,1571335.7986963615,409173479.7020412,2848152225.69,2838551040.0,4497693511.571261 
 06/17  11:00:00,1024947978.9419233,787664.5092783363,411726766.24849284,2848152225.69,2838551040.0,4488366164.465607 
 06/17  12:00:00,1021632168.8315094,0.0,414031840.4829005,2848152225.69,2838551040.0,4486759148.801982 
 06/17  13:00:00,1029251217.1917942,0.0,415948967.5689899,2848152225.69,2838551040.0,4496957582.019215 
 06/17  14:00:00,1029415413.5612544,0.0,418588966.3118428,2848152225.69,2838551040.0,4500901237.804082 
 06/17  15:00:00,1036218020.1483048,0.0,420163695.57293224,2848152225.69,2838551040.0,4510184342.329989 
 06/17  16:00:00,1038574994.6790822,0.0,421589902.1099013,2848152225.69,2838551040.0,4512584010.243018 
 06/17  17:00:00,723765249.4704391,0.0,366041747.00212705,9601185.69,0.0,1293738583.596404 
 06/17  18:00:00,651121461.9798371,0.0,365998758.0531305,9601185.69,0.0,1217816028.941507 
 06/17  19:00:00,621799628.2841201,0.0,365930729.4918825,9601185.69,0.0,1187746300.1854556 
 06/17  20:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1184327409.9385648 
 06/17  21:00:00,619261744.8284744,1593406.2442905852,365892403.4960257,9601185.69,0.0,1185364222.057445 
 06/17  22:00:00,619261744.8284744,6061539.364895431,365892403.4960257,9601185.69,0.0,1189280980.6888683 
 06/17  23:00:00,619261744.8284744,6438698.598531922,365892403.4960257,9601185.69,0.0,1189658139.922505 
 06/17  24:00:00,619261744.8284744,8216935.012123726,365892403.4960257,9601185.69,0.0,1190872683.1935365 
 06/18  01:00:00,723219462.6732647,6744813.106570875,436660726.5962555,2848152225.69,2838551040.0,4221208008.8632927 
 06/18  02:00:00,1120871621.8132005,6702135.225873482,386868993.86484885,2848152225.69,2838551040.0,4581254500.733914 
 06/18  03:00:00,1138806585.6886196,7154471.781824067,387034788.24438655,2848152225.69,2838551040.0,4600014276.804775 
 06/18  04:00:00,1341915342.2478411,6513120.37704141,389857030.023669,2848152225.69,2838551040.0,4811701835.109926 
 06/18  05:00:00,1333829994.3191743,6796669.82390251,393543136.5707849,2848152225.69,2838551040.0,4807233045.295228 
 06/18  06:00:00,1522658490.238311,4925052.495208239,397517494.76863396,2857753411.38,2838551040.0,5014720611.272486 
 06/18  07:00:00,1584469000.8079057,3341211.0783551685,400957504.13815284,2857753411.38,2838551040.0,5080147915.881344 
 06/18  08:00:00,1098218623.1545959,0.0,405955771.5906527,2896158154.14,2838551040.0,4621295281.126094 
 06/18  09:00:00,1036316533.111378,0.0,418165257.9866954,3011372382.42,2838551040.0,4755440648.231503 
 06/18  10:00:00,1043064338.9125968,0.0,422216996.86339074,3011372382.42,2838551040.0,4766599536.965276 
 06/18  11:00:00,1056408722.7453387,0.0,426521506.0319013,3011372382.42,2838551040.0,4787697539.949723 
 06/18  12:00:00,1068236613.2624066,0.0,430324981.54973394,3011372382.42,2838551040.0,4804977194.9366 
 06/18  13:00:00,1069712342.9296824,0.0,431300798.165139,3011372382.42,2838551040.0,4789840784.225392 
 06/18  14:00:00,1075208225.0659366,0.0,433207370.4385514,3011372382.42,2838551040.0,4810864806.753355 
 06/18  15:00:00,1080262215.5082138,0.0,435452010.6557434,3011372382.42,2838551040.0,4811871226.329065 
 06/18  16:00:00,1084333576.8444817,0.0,437431621.4710236,3011372382.42,2838551040.0,4818293596.637206 
 06/18  17:00:00,767357576.0987256,0.0,369909423.9547386,172821342.42,0.0,1589843961.7806902 
 06/18  18:00:00,679405294.3059766,0.0,367001282.7058495,134416599.66000003,0.0,1440940207.7538095 
 06/18  19:00:00,630321944.5398078,0.0,366679741.7611749,96011856.90000002,0.0,1322205761.223086 
 06/18  20:00:00,620489538.8843479,0.0,366585669.4839441,96011856.90000002,0.0,1311494737.4419827 
 06/18  21:00:00,619710214.5892514,0.0,366352529.46567845,57607114.13999998,0.0,1256220227.2692945 
 06/18  22:00:00,619596525.8664232,0.0,366235969.28836805,57607114.13999998,0.0,1259839655.8019598 
 06/18  23:00:00,619389381.3125587,0.0,366023375.90764403,19202371.38,0.0,1206368162.827884 
 06/18  24:00:00,619275426.7264198,0.0,365906439.0505374,9601185.69,0.0,1196436736.3712893 
 06/19  01:00:00,725768238.9588468,3919025.449150537,431895814.87314653,2848152225.69,2838551040.0,4214394947.567592 
 06/19  02:00:00,828983536.4721649,5435363.371807201,385439931.97477114,2848152225.69,2838551040.0,4275949172.070884 
 06/19  03:00:00,822966097.645625,5857509.997160002,388075380.6937853,2848152225.69,2838551040.0,4272540465.450055 
 06/19  04:00:00,767390895.3473141,6356917.313289707,390968073.4900917,2848152225.69,2838551040.0,4218320823.39204 
 06/19  05:00:00,705101213.5256236,6982634.137148161,394561395.18784475,2848152225.69,2838551040.0,4158003648.3135343 
 06/19  06:00:00,863092542.4146959,4858015.409847116,398278286.8438471,2857753411.38,2838551040.0,4332571961.40063 
 06/19  07:00:00,998138884.163301,629331.6364293025,402227408.3769325,2857753411.38,2838551040.0,4472342406.427791 
 06/19  08:00:00,990917094.6110432,0.0,406902679.4691256,2896158154.14,2838551040.0,4508393927.377196 
 06/19  09:00:00,1023591507.3761494,0.0,418870412.47850907,3011372382.42,2838551040.0,4740653503.636318 
 06/19  10:00:00,1037575614.4684424,0.0,423065585.6025494,3011372382.42,2838551040.0,4760001403.700968 
 06/19  11:00:00,1050709890.8638308,0.0,427015827.2166291,3011372382.42,2838551040.0,4778319446.604789 
 06/19  12:00:00,1060286099.4290179,0.0,430322214.4684319,3011372382.42,2838551040.0,4790081239.44973 
 06/19  13:00:00,1065724455.2811117,0.0,432220278.9215157,3011372382.42,2838551040.0,4782103006.209221 
 06/19  14:00:00,1076956951.2675214,0.0,435745811.37288576,3011372382.42,2838551040.0,4812204426.688321 
 06/19  15:00:00,1082654218.7391472,0.0,437599667.2557104,3011372382.42,2838551040.0,4820408684.640853 
 06/19  16:00:00,1087281307.378258,0.0,439294016.8387169,3011372382.42,2838551040.0,4826358160.4060335 
 06/19  17:00:00,767900985.4467639,0.0,370977218.0607558,172821342.42,0.0,1590115436.4669704 
 06/19  18:00:00,674681884.7635992,0.0,367005653.71296877,134416599.66000003,0.0,1436008858.9046695 
 06/19  19:00:00,629137171.7971609,0.0,366679217.8922804,96011856.90000002,0.0,1320696190.792903 
 06/19  20:00:00,620357579.3425454,0.0,366579631.0426596,96011856.90000002,0.0,1310849099.7771075 
 06/19  21:00:00,619680111.4117513,0.0,366321715.08745945,57607114.13999998,0.0,1256367959.1818664 
 06/19  22:00:00,619586574.3586593,0.0,366225771.497765,57607114.13999998,0.0,1260424765.4847507 
 06/19  23:00:00,619370152.4433435,0.0,366003634.6717887,19202371.38,0.0,1206602198.4419308 
 06/19  24:00:00,619267311.3359411,0.0,365898112.8976871,9601185.69,0.0,1197014213.4620411 
 06/20  01:00:00,834008050.4561731,4287870.909957738,431724944.60843873,2848152225.69,2838551040.0,4326602813.024579 
 06/20  02:00:00,891576655.146846,7664309.8982272595,388077979.0634773,2848152225.69,2838551040.0,4345692741.612939 
 06/20  03:00:00,803964446.7188427,7612030.044447295,388225848.8027395,2848152225.69,2838551040.0,4255088258.25846 
 06/20  04:00:00,724507486.7009667,8641874.589341251,390906228.4145255,2848152225.69,2838551040.0,4176610336.758306 
 06/20  05:00:00,647239102.4226735,8790671.030064896,394503778.2951207,2848152225.69,2838551040.0,4100399485.2204127 
 06/20  06:00:00,960771322.0226331,5017288.329669178,398600397.18483967,2857753411.38,2838551040.0,4434237200.383266 
 06/20  07:00:00,1014010380.0793369,62645.221868550056,402520612.55851066,2857753411.38,2838551040.0,4489214291.955546 
 06/20  08:00:00,990261688.3340948,0.0,407034852.65523463,2896158154.14,2838551040.0,4507904974.206433 
 06/20  09:00:00,1024287899.6287558,0.0,419106203.2546597,3011372382.42,2838551040.0,4741729962.910335 
 06/20  10:00:00,1038118485.1788156,0.0,423289482.92221284,3011372382.42,2838551040.0,4760754079.015637 
 06/20  11:00:00,1049023475.0046167,0.0,426748035.84435433,3011372382.42,2838551040.0,4774819355.200379 
 06/20  12:00:00,1058803633.5492022,0.0,429870855.9117649,3011372382.42,2838551040.0,4788218508.041494 
 06/20  13:00:00,1064804202.8579422,0.0,431535290.5148387,3011372382.42,2838551040.0,4782121423.027152 
 06/20  14:00:00,1074445276.0805457,0.0,435002848.41014194,3011372382.42,2838551040.0,4809439053.180167 
 06/20  15:00:00,1080804695.805485,0.0,436966197.47271115,3011372382.42,2838551040.0,4818364007.624823 
 06/20  16:00:00,1082047972.2760603,0.0,437325028.99914634,3011372382.42,2838551040.0,4819140401.989191 
 06/20  17:00:00,1378496208.6645567,0.0,369511257.3266849,172821342.42,0.0,2218101168.688149 
 06/20  18:00:00,1158972814.1258621,0.0,366869594.32709193,134416599.66000003,0.0,1936743214.0847635 
 06/20  19:00:00,809710462.084359,0.0,366586083.4703418,96011856.90000002,0.0,1507078879.5874481 
 06/20  20:00:00,773681977.1300794,0.0,366501139.6872398,96011856.90000002,0.0,1469991771.794771 
 06/20  21:00:00,649663008.595354,0.0,366276148.73150766,57607114.13999998,0.0,1291718347.6710331 
 06/20  22:00:00,619575421.1565231,0.0,366214131.7129905,57607114.13999998,0.0,1261355640.1537683 
 06/20  23:00:00,619348844.7069186,0.0,365981704.4806039,19202371.38,0.0,1207641745.0723085 
 06/20  24:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1197734849.352372 
 06/21  01:00:00,943878142.6585679,2214884.7257771683,432008400.341942,2848152225.69,2838551040.0,4439016859.47318 
 06/21  02:00:00,1243656273.4720922,7440238.7596984,388208686.7194345,2848152225.69,2838551040.0,4709832831.888948 
 06/21  03:00:00,1147445474.444624,6775896.772575487,388429687.5152183,2848152225.69,2838551040.0,4609966166.672749 
 06/21  04:00:00,1065216950.3417286,7721873.058945226,391129037.74316347,2848152225.69,2838551040.0,4528417989.831788 
 06/21  05:00:00,1049130021.0331688,7385661.903712995,394820255.16648865,2848152225.69,2838551040.0,4515001772.166195 
 06/21  06:00:00,1292547260.5813398,5452555.083892001,398631563.4797894,2857753411.38,2838551040.0,4777759776.7645445 
 06/21  07:00:00,1409160826.8504877,2861408.8683150634,402124110.7254509,2857753411.38,2838551040.0,4899707297.323547 
 06/21  08:00:00,1085865102.7188723,0.0,407015039.2651801,2896158154.14,2838551040.0,4607030654.027152 
 06/21  09:00:00,1036507813.0281024,0.0,418887262.4541399,3011372382.42,2838551040.0,4754361083.776418 
 06/21  10:00:00,1043243836.1321468,0.0,422999009.33750755,3011372382.42,2838551040.0,4766490993.229062 
 06/21  11:00:00,1053855318.5617131,0.0,426688878.0252606,3011372382.42,2838551040.0,4781681790.488079 
 06/21  12:00:00,1062336886.5234679,0.0,429914189.04706615,3011372382.42,2838551040.0,4792774584.68239 
 06/21  13:00:00,1066190834.6758564,0.0,431282599.50260973,3011372382.42,2838551040.0,4782844906.665915 
 06/21  14:00:00,1077384495.8504877,0.0,434870788.4883441,3011372382.42,2838551040.0,4814652499.680603 
 06/21  15:00:00,1084064895.8976154,0.0,436800066.39522195,3011372382.42,2838551040.0,4822916210.090724 
 06/21  16:00:00,1089869753.3402243,0.0,438318049.1794265,3011372382.42,2838551040.0,4832748309.62952 
 06/21  17:00:00,772798318.1289309,0.0,370534480.4271639,172821342.42,0.0,1597092945.057987 
 06/21  18:00:00,686628497.566706,0.0,367139517.6965013,134416599.66000003,0.0,1452213033.355681 
 06/21  19:00:00,633542375.6699001,0.0,366684225.8288002,96011856.90000002,0.0,1325884703.9099777 
 06/21  20:00:00,644776239.7868502,0.0,366557835.39252543,96011856.90000002,0.0,1336443865.97542 
 06/21  21:00:00,637149285.2511714,0.0,366297553.13242733,57607114.13999998,0.0,1277905402.710999 
 06/21  22:00:00,619583825.1081042,0.0,366222797.8668418,57607114.13999998,0.0,1260590811.2386832 
 06/21  23:00:00,632636670.2973154,0.0,365985732.58969045,19202371.38,0.0,1220532165.1076543 
 06/21  24:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1197385459.047261 
 06/22  01:00:00,771712512.7650119,3979143.91088771,432775642.7905456,2848152225.69,2838551040.0,4263665269.437374 
 06/22  02:00:00,950045513.8354185,6574141.744271329,388146482.29434216,2848152225.69,2838551040.0,4405187194.226871 
 06/22  03:00:00,994596115.6926243,5990309.849541239,388563542.70704806,2848152225.69,2838551040.0,4450932481.30128 
 06/22  04:00:00,966559428.9633769,6501946.163633709,391333932.51124597,2848152225.69,2838551040.0,4425166476.190576 
 06/22  05:00:00,909184175.6301634,6583771.340219086,394931108.5286991,2848152225.69,2838551040.0,4369387759.155081 
 06/22  06:00:00,992722361.345606,5075100.052940434,398690593.3406019,2857753411.38,2838551040.0,4467502312.757985 
 06/22  07:00:00,1041700099.5611517,109591.92824829595,402674652.63679165,2857753411.38,2838551040.0,4518080803.302366 
 06/22  08:00:00,1002070386.0183212,0.0,407412609.3588193,2896158154.14,2838551040.0,4521449173.520552 
 06/22  09:00:00,1028488893.2310009,0.0,419351419.67789745,3011372382.42,2838551040.0,4747282837.34584 
 06/22  10:00:00,1037460685.2486,0.0,422598827.1427053,3011372382.42,2838551040.0,4757371691.19522 
 06/22  11:00:00,1482726636.6295056,0.0,424656322.16352415,3011372382.42,2838551040.0,5217569139.990008 
 06/22  12:00:00,1197073590.3846262,0.0,428902694.8026652,3011372382.42,2838551040.0,4928039943.583612 
 06/22  13:00:00,1115794675.3486772,0.0,430030668.16773576,3011372382.42,2838551040.0,4830424514.613875 
 06/22  14:00:00,1092468477.9050949,0.0,433867797.32604647,3011372382.42,2838551040.0,4827488780.459144 
 06/22  15:00:00,1090588276.0573325,0.0,436514016.5485224,3011372382.42,2838551040.0,4827217907.395602 
 06/22  16:00:00,1091126359.3938882,0.0,437959722.5698246,3011372382.42,2838551040.0,4829074094.890303 
 06/22  17:00:00,769495831.9456426,0.0,370260428.97305477,172821342.42,0.0,1590763639.3187253 
 06/22  18:00:00,674604899.9680793,0.0,366900917.197994,134416599.66000003,0.0,1434885535.864668 
 06/22  19:00:00,629442801.2695655,0.0,366616723.2310703,96011856.90000002,0.0,1320512821.4253597 
 06/22  20:00:00,843187615.8836807,0.0,366474065.3168908,96011856.90000002,0.0,1540553921.2690961 
 06/22  21:00:00,706411261.3771083,0.0,366246334.29779226,57607114.13999998,0.0,1349157273.5193872 
 06/22  22:00:00,707859797.9717889,0.0,366169131.0220114,57607114.13999998,0.0,1351493436.7072194 
 06/22  23:00:00,619329037.8710337,0.0,365961432.49291384,19202371.38,0.0,1206228608.3476324 
 06/22  24:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1196300447.825116 
 06/23  01:00:00,768865207.1185205,7457866.171155592,429530514.1492407,2848152225.69,2838551040.0,4244621054.187987 
 06/23  02:00:00,654092965.8421776,12051051.154283457,390272233.238466,2848152225.69,2838551040.0,4091556278.352226 
 06/23  03:00:00,619261744.8284744,11962139.816482008,388463312.8910204,2848152225.69,2838551040.0,4053328857.622647 
 06/23  04:00:00,619261744.8284744,12884480.141248714,390222590.7509594,2848152225.69,2838551040.0,4055638443.409173 
 06/23  05:00:00,619261744.8284744,13495046.963360418,393568724.25822085,2848152225.69,2838551040.0,4059488174.3107224 
 06/23  06:00:00,769234900.2912377,9984652.152660869,397272132.56655633,2848152225.69,2838551040.0,4215345156.188968 
 06/23  07:00:00,929401799.3363376,3905471.439519805,401627112.21207774,2857753411.38,2838551040.0,4403717410.715389 
 06/23  08:00:00,990235399.0802033,2176611.8382276623,404804259.4708781,2857753411.38,2838551040.0,4467907440.667872 
 06/23  09:00:00,1029408247.8253707,0.0,411453515.51677024,2934562896.9,2838551040.0,4600802225.988719 
 06/23  10:00:00,1019178116.7044324,0.0,414805564.00779134,2934562896.9,2838551040.0,4593939735.549597 
 06/23  11:00:00,1022838552.1262885,0.0,418037466.7193655,2934562896.9,2838551040.0,4600547026.749257 
 06/23  12:00:00,1030255811.240108,0.0,420867382.1313055,2934562896.9,2838551040.0,4610269996.107971 
 06/23  13:00:00,1036958354.2043307,0.0,423463066.8834011,2934562896.9,2838551040.0,4619923000.608455 
 06/23  14:00:00,1043142127.2518481,0.0,425437446.3086797,2934562896.9,2838551040.0,4627615145.584054 
 06/23  15:00:00,1037089547.3423196,0.0,424021400.606481,2867354597.0699997,2838551040.0,4531794138.450106 
 06/23  16:00:00,1039020145.7005731,0.0,424980336.1180724,2867354597.0699997,2838551040.0,4533996984.596531 
 06/23  17:00:00,720576329.497862,0.0,366345772.76091397,28803557.06999999,0.0,1308696893.7107706 
 06/23  18:00:00,642777697.8782653,0.0,366043842.4818554,9601185.69,0.0,1203899532.804129 
 06/23  19:00:00,620816328.955982,0.0,365969077.30476934,9601185.69,0.0,1182998245.7544165 
 06/23  20:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1181223365.0325787 
 06/23  21:00:00,619261744.8284744,578711.5627848281,365892403.4960257,9601185.69,0.0,1181025298.375498 
 06/23  22:00:00,619261744.8284744,7870676.689838956,365892403.4960257,9601185.69,0.0,1187858712.163826 
 06/23  23:00:00,619261744.8284744,10496988.908722464,365892403.4960257,9601185.69,0.0,1190382919.025264 
 06/23  24:00:00,619261744.8284744,10917706.469372282,365892403.4960257,9601185.69,0.0,1190943841.585475 
 06/24  01:00:00,683790166.0025084,12144338.04532883,434144204.3053726,2848152225.69,2838551040.0,4165577043.3910217 
 06/24  02:00:00,619261744.8284744,12328713.093764666,385617922.2730423,2848152225.69,2838551040.0,4050496317.0744133 
 06/24  03:00:00,619261744.8284744,13002558.079881098,386289391.560233,2848152225.69,2838551040.0,4051490195.49647 
 06/24  04:00:00,619261744.8284744,12638474.242100703,388567157.31791985,2848152225.69,2838551040.0,4053403877.4163766 
 06/24  05:00:00,619261744.8284744,12073072.941057583,392094081.2049041,2848152225.69,2838551040.0,4056496255.130541 
 06/24  06:00:00,642856697.2647798,9499739.13553963,395809897.2309246,2848152225.69,2838551040.0,4082208727.460505 
 06/24  07:00:00,871804971.4398369,6539858.011108619,399264938.0390961,2848152225.69,2838551040.0,4318895626.209054 
 06/24  08:00:00,942616257.6803005,3201473.7649101345,402704142.7193776,2848152225.69,2838551040.0,4392647799.973255 
 06/24  09:00:00,963238413.559747,8769.729699938034,406268407.5562493,2848152225.69,2838551040.0,4415679950.252266 
 06/24  10:00:00,978825161.0340649,0.0,409430875.641697,2848152225.69,2838551040.0,4434361496.113894 
 06/24  11:00:00,990417265.7143948,0.0,412199016.2128017,2848152225.69,2838551040.0,4447041067.764842 
 06/24  12:00:00,999287554.1525723,0.0,414589002.9382794,2848152225.69,2838551040.0,4459088421.2187 
 06/24  13:00:00,1006909951.7389485,0.0,416535030.9639923,2848152225.69,2838551040.0,4468803592.71055 
 06/24  14:00:00,1014236458.176129,0.0,418515040.5250237,2848152225.69,2838551040.0,4478601088.43532 
 06/24  15:00:00,1020294892.5992419,0.0,420313949.7831033,2848152225.69,2838551040.0,4482669741.002652 
 06/24  16:00:00,1025747568.6089365,0.0,421865602.0856785,2848152225.69,2838551040.0,4490152140.2312355 
 06/24  17:00:00,711696315.5106297,0.0,366057068.87171805,9601185.69,0.0,1275978245.4377887 
 06/24  18:00:00,639932658.4249903,0.0,366028206.9705649,9601185.69,0.0,1202676527.25786 
 06/24  19:00:00,620551984.4055659,0.0,365992035.2912821,9601185.69,0.0,1182549936.6298559 
 06/24  20:00:00,619273424.6249567,0.0,365904373.7181164,9601185.69,0.0,1180630628.8197618 
 06/24  21:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1180325664.8223557 
 06/24  22:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1180674533.400689 
 06/24  23:00:00,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1180635663.0305011 
 06/24  24:00:00,619261744.8284744,1698723.3970318409,365892403.4960257,9601185.69,0.0,1181823013.425928 
 06/25  01:00:00,711071703.2745999,7423349.012481701,437147094.8704249,2848152225.69,2838551040.0,4206953576.269706 
 06/25  02:00:00,787400547.9292227,6552309.953415442,386722328.27094936,2848152225.69,2838551040.0,4233708552.4950266 
 06/25  03:00:00,774531106.4354577,6625736.554745023,386734375.8984807,2848152225.69,2838551040.0,4220559886.1989202 
 06/25  04:00:00,739250934.1702781,7024897.307352932,388866864.9600936,2848152225.69,2838551040.0,4186336726.090247 
 06/25  05:00:00,667537215.7308857,7929027.437005089,392110467.1163086,2848152225.69,2838551040.0,4116526827.4233885 
 06/25  06:00:00,896984572.1082634,3454476.9187080013,396225003.398769,2857753411.38,2838551040.0,4362745911.078192 
 06/25  07:00:00,921537667.5750543,0.0,400223502.518135,2857753411.38,2838551040.0,4389826303.318406 
 06/25  08:00:00,945722059.3613534,0.0,405489993.2215461,2896158154.14,2838551040.0,4454602253.6316595 
 06/25  09:00:00,992154110.1091633,0.0,417532587.1847205,3011372382.42,2838551040.0,4703076605.3700905 
 06/25  10:00:00,1009108732.1898209,0.0,421938286.1177166,3011372382.42,2838551040.0,4724265812.340048 
 06/25  11:00:00,1022567390.5269659,0.0,425551207.2094181,3011372382.42,2838551040.0,4742114291.127684 
 06/25  12:00:00,1034983264.7620598,0.0,428859776.22759664,3011372382.42,2838551040.0,4758309038.105597 
 06/25  13:00:00,1040950045.2369404,0.0,430394379.6284417,3011372382.42,2838551040.0,4751350019.095457 
 06/25  14:00:00,1056002113.3784128,0.0,434467411.27442974,3011372382.42,2838551040.0,4786804217.910514 
 06/25  15:00:00,1066346646.813322,0.0,437043429.6466336,3011372382.42,2838551040.0,4800297936.024208 
 06/25  16:00:00,1075615305.5399327,0.0,439381834.9511059,3011372382.42,2838551040.0,4812106904.882251 
 06/25  17:00:00,754026910.1800529,0.0,370961278.31831235,172821342.42,0.0,1574048857.3141232 
 06/25  18:00:00,668541598.4343307,0.0,367273131.08446586,134416599.66000003,0.0,1428711933.4853108 
 06/25  19:00:00,626273734.4574075,0.0,366869066.16405654,96011856.90000002,0.0,1315895411.967606 
 06/25  20:00:00,620032350.5193589,0.0,366682081.5772237,96011856.90000002,0.0,1308768642.812126 
 06/25  21:00:00,619730560.7336844,0.0,366373113.8823948,57607114.13999998,0.0,1254537703.8703902 
 06/25  22:00:00,619606738.4851804,0.0,366246298.41103566,57607114.13999998,0.0,1254283875.489064 
 06/25  23:00:00,619423169.6209954,0.0,366057993.24563205,19202371.38,0.0,1204611992.728527 
 06/25  24:00:00,619261744.8284744,37846.20836115291,365892403.4960257,9601185.69,0.0,1194749226.0970957 
 06/26  01:00:00,718036588.2717307,6530929.820950865,432550677.7893909,2848152225.69,2838551040.0,4208418151.6753287 
 06/26  02:00:00,648320654.9366946,7794145.563927641,387513365.6587288,2848152225.69,2838551040.0,4092744807.88396 
 06/26  03:00:00,619851568.5401164,7777894.035295662,387366785.03472763,2848152225.69,2838551040.0,4063118389.047047 
